cv volume value,ecmop1,ppcw,ppadia,ppaavg,pcv,ppasys,paodia,ecmop2,ecmop3,paoavg,cor,col
3255.8559,-4.8414,40.499,40.5947,43.3936,19.7232,58.9616,115.1168,199.9144,179.2144,134.541,5.2901,5.2901
3260.6607,-4.7934,40.5379,40.6338,43.4327,19.7714,59.0008,115.1696,199.9673,179.2673,134.5954,5.2905,5.2905
3265.4655,-4.7453,40.5767,40.6728,43.4718,19.8196,59.0401,115.2225,200.0201,179.3201,134.6497,5.291,5.291
3270.2703,-4.6973,40.6156,40.7118,43.5109,19.8678,59.0793,115.2753,200.073,179.373,134.7041,5.2914,5.2914
3275.0751,-4.6492,40.6544,40.7508,43.5499,19.916,59.1185,115.3281,200.1258,179.4258,134.7585,5.2919,5.2919
3279.8799,-4.6012,40.6932,40.7899,43.589,19.9642,59.1577,115.3809,200.1787,179.4787,134.8128,5.2923,5.2923
3284.6847,-4.5532,40.7321,40.8289,43.6281,20.0124,59.197,115.4338,200.2315,179.5315,134.8672,5.2928,5.2928
3289.4895,-4.5051,40.7709,40.8679,43.6672,20.0606,59.2362,115.4866,200.2844,179.5844,134.9215,5.2932,5.2932
3294.2943,-4.4571,40.8098,40.9069,43.7063,20.1087,59.2754,115.5394,200.3372,179.6372,134.9759,5.2937,5.2937
3299.0991,-4.409,40.8486,40.946,43.7454,20.1569,59.3146,115.5922,200.3901,179.6901,135.0303,5.2941,5.2941
3303.9039,-4.361,40.8865,40.984,43.7835,20.2056,59.3526,115.645,200.4429,179.7429,135.0842,5.2945,5.2945
3308.7087,-4.3129,40.9241,41.0218,43.8213,20.2545,59.3904,115.6978,200.4958,179.7958,135.1381,5.2949,5.2949
3313.5135,-4.2649,40.9618,41.0596,43.8592,20.3033,59.4281,115.7505,200.5486,179.8486,135.192,5.2953,5.2953
3318.3183,-4.2168,40.9994,41.0974,43.897,20.3521,59.4658,115.8033,200.6015,179.9015,135.2458,5.2957,5.2957
3323.1231,-4.1688,41.0371,41.1353,43.9349,20.4009,59.5036,115.856,200.6544,179.9544,135.2997,5.296,5.296
3327.9279,-4.1207,41.0747,41.1731,43.9727,20.4497,59.5413,115.9088,200.7072,180.0072,135.3536,5.2964,5.2964
3332.7327,-4.0727,41.1124,41.2109,44.0106,20.4985,59.579,115.9615,200.7601,180.0601,135.4075,5.2968,5.2968
3337.5375,-4.0246,41.15,41.2487,44.0484,20.5474,59.6168,116.0143,200.8129,180.1129,135.4613,5.2972,5.2972
3342.3423,-3.9766,41.1877,41.2865,44.0863,20.5962,59.6545,116.067,200.8658,180.1658,135.5152,5.2975,5.2975
3347.1471,-3.9285,41.2253,41.3244,44.1241,20.645,59.6922,116.1198,200.9186,180.2186,135.5691,5.2979,5.2979
3351.952,-3.8805,41.2629,41.3622,44.162,20.6938,59.73,116.1725,200.9715,180.2715,135.6229,5.2983,5.2983
3356.7568,-3.8324,41.3006,41.4,44.1999,20.7426,59.7677,116.2253,201.0243,180.3243,135.6768,5.2987,5.2987
3361.5616,-3.7844,41.3382,41.4378,44.2377,20.7915,59.8054,116.278,201.0772,180.3772,135.7307,5.2991,5.2991
3366.3664,-3.7363,41.3759,41.4756,44.2756,20.8403,59.8432,116.3308,201.13,180.43,135.7846,5.2994,5.2994
3371.1712,-3.6883,41.4135,41.5134,44.3134,20.8891,59.8809,116.3836,201.1829,180.4829,135.8384,5.2998,5.2998
3375.976,-3.6402,41.4512,41.5513,44.3513,20.9379,59.9186,116.4363,201.2357,180.5357,135.8923,5.3002,5.3002
3380.7808,-3.5922,41.4888,41.5891,44.3891,20.9867,59.9564,116.4891,201.2886,180.5886,135.9462,5.3006,5.3006
3385.5856,-3.5441,41.5265,41.6269,44.427,21.0356,59.9941,116.5418,201.3414,180.6414,136.0,5.3009,5.3009
3390.3904,-3.4961,41.5641,41.6647,44.4648,21.0844,60.0318,116.5946,201.3943,180.6943,136.0539,5.3013,5.3013
3395.1952,-3.448,41.6018,41.7025,44.5027,21.1332,60.0696,116.6473,201.4471,180.7471,136.1078,5.3017,5.3017
3400.0,-3.4,41.6394,41.7403,44.5405,21.182,60.1073,116.7001,201.5,180.8,136.1616,5.3021,5.3021
3404.8048,-3.3471,41.676,41.7771,44.5773,21.2314,60.1438,116.7526,201.5529,180.8529,136.2152,5.3024,5.3024
3409.6096,-3.2943,41.7125,41.8138,44.614,21.2808,60.1803,116.8051,201.6057,180.9057,136.2688,5.3027,5.3027
3414.4144,-3.2414,41.7491,41.8505,44.6507,21.3302,60.2169,116.8576,201.6586,180.9586,136.3223,5.303,5.303
3419.2192,-3.1886,41.7857,41.8872,44.6875,21.3796,60.2534,116.9101,201.7114,181.0114,136.3759,5.3033,5.3033
3424.024,-3.1357,41.8222,41.924,44.7242,21.4289,60.2899,116.9626,201.7643,181.0643,136.4295,5.3036,5.3036
3428.8288,-3.0829,41.8588,41.9607,44.7609,21.4783,60.3264,117.0152,201.8171,181.1171,136.483,5.304,5.304
3433.6336,-3.03,41.8954,41.9974,44.7977,21.5277,60.3629,117.0677,201.87,181.17,136.5366,5.3043,5.3043
3438.4384,-2.9772,41.9319,42.0341,44.8344,21.5771,60.3994,117.1202,201.9228,181.2228,136.5902,5.3046,5.3046
3443.2432,-2.9243,41.9685,42.0708,44.8711,21.6265,60.436,117.1727,201.9757,181.2757,136.6437,5.3049,5.3049
3448.048,-2.8715,42.005,42.1076,44.9079,21.6759,60.4725,117.2252,202.0285,181.3285,136.6973,5.3052,5.3052
3452.8529,-2.8186,42.0416,42.1443,44.9446,21.7253,60.509,117.2777,202.0814,181.3814,136.7508,5.3055,5.3055
3457.6577,-2.7658,42.0782,42.181,44.9813,21.7747,60.5455,117.3302,202.1342,181.4342,136.8044,5.3058,5.3058
3462.4625,-2.7129,42.1147,42.2177,45.0181,21.824,60.582,117.3827,202.1871,181.4871,136.858,5.3061,5.3061
3467.2673,-2.6601,42.1513,42.2545,45.0548,21.8734,60.6185,117.4352,202.2399,181.5399,136.9115,5.3064,5.3064
3472.0721,-2.6072,42.1879,42.2912,45.0915,21.9228,60.6551,117.4878,202.2928,181.5928,136.9651,5.3068,5.3068
3476.8769,-2.5544,42.2244,42.3279,45.1283,21.9722,60.6916,117.5403,202.3456,181.6456,137.0187,5.3071,5.3071
3481.6817,-2.5015,42.261,42.3646,45.165,22.0216,60.7281,117.5928,202.3985,181.6985,137.0722,5.3074,5.3074
3486.4865,-2.4486,42.2976,42.4014,45.2017,22.071,60.7646,117.6453,202.4514,181.7514,137.1258,5.3077,5.3077
3491.2913,-2.3958,42.3341,42.4381,45.2385,22.1204,60.8011,117.6978,202.5042,181.8042,137.1793,5.308,5.308
3496.0961,-2.3429,42.3707,42.4748,45.2752,22.1698,60.8377,117.7503,202.5571,181.8571,137.2329,5.3083,5.3083
3500.9009,-2.2901,42.4062,42.5104,45.311,22.2196,60.8732,117.8026,202.6099,181.9099,137.2863,5.3087,5.3086
3505.7057,-2.2372,42.4374,42.5414,45.3424,22.2713,60.9047,117.8537,202.6628,181.9628,137.3391,5.3095,5.3087
3510.5105,-2.1844,42.4686,42.5724,45.3739,22.323,60.9361,117.9049,202.7156,182.0156,137.3918,5.3102,5.3087
3515.3153,-2.1315,42.4998,42.6034,45.4054,22.3747,60.9676,117.9561,202.7685,182.0685,137.4446,5.3109,5.3088
3520.1201,-2.0787,42.531,42.6344,45.4369,22.4264,60.9991,118.0072,202.8213,182.1213,137.4973,5.3117,5.3089
3524.9249,-2.0258,42.5621,42.6654,45.4684,22.4781,61.0305,118.0584,202.8742,182.1742,137.5501,5.3124,5.309
3529.7297,-1.973,42.5933,42.6964,45.4998,22.5298,61.062,118.1096,202.927,182.227,137.6028,5.3132,5.3091
3534.5345,-1.9201,42.6245,42.7274,45.5313,22.5815,61.0934,118.1607,202.9799,182.2799,137.6556,5.3139,5.3091
3539.3393,-1.8673,42.6557,42.7584,45.5628,22.6332,61.1249,118.2119,203.0327,182.3327,137.7083,5.3147,5.3092
3544.1441,-1.8144,42.6869,42.7894,45.5943,22.6849,61.1563,118.2631,203.0856,182.3856,137.7611,5.3154,5.3093
3548.9489,-1.7616,42.718,42.8204,45.6258,22.7366,61.1878,118.3142,203.1384,182.4384,137.8138,5.3161,5.3094
3553.7538,-1.7087,42.7492,42.8514,45.6572,22.7883,61.2193,118.3654,203.1913,182.4913,137.8666,5.3169,5.3094
3558.5586,-1.6559,42.7804,42.8823,45.6887,22.84,61.2507,118.4166,203.2441,182.5441,137.9193,5.3176,5.3095
3563.3634,-1.603,42.8116,42.9133,45.7202,22.8917,61.2822,118.4677,203.297,182.597,137.9721,5.3184,5.3096
3568.1682,-1.5502,42.8427,42.9443,45.7517,22.9435,61.3136,118.5189,203.3498,182.6498,138.0248,5.3191,5.3097
3572.973,-1.4973,42.8739,42.9753,45.7832,22.9952,61.3451,118.5701,203.4027,182.7027,138.0776,5.3199,5.3097
3577.7778,-1.4444,42.9051,43.0063,45.8146,23.0469,61.3766,118.6212,203.4556,182.7556,138.1303,5.3206,5.3098
3582.5826,-1.3916,42.9363,43.0373,45.8461,23.0986,61.408,118.6724,203.5084,182.8084,138.1831,5.3213,5.3099
3587.3874,-1.3387,42.9675,43.0683,45.8776,23.1503,61.4395,118.7235,203.5613,182.8613,138.2358,5.3221,5.31
3592.1922,-1.2859,42.9986,43.0993,45.9091,23.202,61.4709,118.7747,203.6141,182.9141,138.2886,5.3228,5.31
3596.997,-1.233,43.0298,43.1303,45.9406,23.2537,61.5024,118.8259,203.667,182.967,138.3413,5.3236,5.3101
3601.8018,-1.182,43.0607,43.161,45.9717,23.3056,61.5334,118.8777,203.7198,183.0198,138.394,5.3243,5.3102
3606.6066,-1.1339,43.0911,43.1912,46.0023,23.3577,61.5638,118.9307,203.7727,183.0727,138.4467,5.3249,5.3102
3611.4114,-1.0859,43.1214,43.2214,46.033,23.4098,61.5942,118.9836,203.8255,183.1255,138.4993,5.3256,5.3102
3616.2162,-1.0378,43.1518,43.2515,46.0636,23.462,61.6246,119.0365,203.8784,183.1784,138.5519,5.3263,5.3103
3621.021,-0.9898,43.1822,43.2817,46.0942,23.5141,61.655,119.0895,203.9312,183.2312,138.6046,5.3269,5.3103
3625.8258,-0.9417,43.2126,43.3119,46.1249,23.5663,61.6854,119.1424,203.9841,183.2841,138.6572,5.3276,5.3103
3630.6306,-0.8937,43.2429,43.3421,46.1555,23.6184,61.7158,119.1954,204.0369,183.3369,138.7099,5.3283,5.3104
3635.4354,-0.8456,43.2733,43.3723,46.1861,23.6706,61.7462,119.2483,204.0898,183.3898,138.7625,5.3289,5.3104
3640.2402,-0.7976,43.3037,43.4025,46.2168,23.7227,61.7766,119.3013,204.1426,183.4426,138.8151,5.3296,5.3104
3645.045,-0.7495,43.334,43.4327,46.2474,23.7748,61.807,119.3542,204.1955,183.4955,138.8678,5.3302,5.3104
3649.8498,-0.7015,43.3644,43.4629,46.278,23.827,61.8374,119.4072,204.2483,183.5483,138.9204,5.3309,5.3105
3654.6547,-0.6535,43.3948,43.4931,46.3087,23.8791,61.8678,119.4601,204.3012,183.6012,138.9731,5.3316,5.3105
3659.4595,-0.6054,43.4252,43.5233,46.3393,23.9313,61.8982,119.5131,204.3541,183.6541,139.0257,5.3322,5.3105
3664.2643,-0.5574,43.4555,43.5534,46.3699,23.9834,61.9286,119.566,204.4069,183.7069,139.0783,5.3329,5.3106
3669.0691,-0.5093,43.4859,43.5836,46.4006,24.0356,61.959,119.6189,204.4598,183.7598,139.131,5.3336,5.3106
3673.8739,-0.4613,43.5163,43.6138,46.4312,24.0877,61.9894,119.6719,204.5126,183.8126,139.1836,5.3342,5.3106
3678.6787,-0.4132,43.5466,43.644,46.4618,24.1398,62.0198,119.7248,204.5655,183.8655,139.2362,5.3349,5.3106
3683.4835,-0.3652,43.577,43.6742,46.4925,24.192,62.0502,119.7778,204.6183,183.9183,139.2889,5.3356,5.3107
3688.2883,-0.3171,43.6074,43.7044,46.5231,24.2441,62.0806,119.8307,204.6712,183.9712,139.3415,5.3362,5.3107
3693.0931,-0.2691,43.6378,43.7346,46.5537,24.2963,62.111,119.8837,204.724,184.024,139.3942,5.3369,5.3107
3697.8979,-0.221,43.6681,43.7648,46.5844,24.3484,62.1414,119.9366,204.7769,184.0769,139.4468,5.3375,5.3108
3702.7027,-0.1703,43.7001,43.7967,46.6165,24.4,62.1731,119.9893,204.827,184.1297,139.4995,5.3379,5.3108
3707.5075,-0.1174,43.7333,43.83,46.6498,24.451,62.2058,120.0419,204.8751,184.1826,139.5523,5.3382,5.311
3712.3123,-0.0646,43.7665,43.8633,46.6831,24.5021,62.2385,120.0944,204.9231,184.2354,139.6051,5.3384,5.3111
3717.1171,-0.0117,43.7996,43.8965,46.7163,24.5532,62.2711,120.1469,204.9712,184.2883,139.658,5.3386,5.3112
3721.9219,0.0411,43.8328,43.9298,46.7496,24.6043,62.3038,120.1995,205.0192,184.3411,139.7108,5.3388,5.3114
3726.7267,0.094,43.866,43.9631,46.7829,24.6554,62.3365,120.252,205.0673,184.394,139.7636,5.339,5.3115
3731.5315,0.1468,43.8992,43.9964,46.8162,24.7065,62.3692,120.3045,205.1153,184.4468,139.8164,5.3392,5.3116
3736.3363,0.1997,43.9324,44.0297,46.8495,24.7576,62.4018,120.3571,205.1634,184.4997,139.8692,5.3394,5.3117
3741.1411,0.2526,43.9656,44.0629,46.8828,24.8087,62.4345,120.4096,205.2114,184.5526,139.922,5.3396,5.3119
3745.9459,0.3054,43.9988,44.0962,46.9161,24.8598,62.4672,120.4621,205.2595,184.6054,139.9748,5.3398,5.312
3750.7508,0.3583,44.0319,44.1295,46.9494,24.9108,62.4999,120.5147,205.3075,184.6583,140.0276,5.34,5.3121
3755.5556,0.4111,44.0651,44.1628,46.9826,24.9619,62.5326,120.5672,205.3556,184.7111,140.0804,5.3402,5.3123
3760.3604,0.464,44.0983,44.1961,47.0159,25.013,62.5652,120.6197,205.4036,184.764,140.1332,5.3404,5.3124
3765.1652,0.5168,44.1315,44.2293,47.0492,25.0641,62.5979,120.6723,205.4517,184.8168,140.186,5.3406,5.3125
3769.97,0.5697,44.1647,44.2626,47.0825,25.1152,62.6306,120.7248,205.4997,184.8697,140.2389,5.3409,5.3126
3774.7748,0.6225,44.1979,44.2959,47.1158,25.1663,62.6633,120.7773,205.5477,184.9225,140.2917,5.3411,5.3128
3779.5796,0.6754,44.2311,44.3292,47.1491,25.2174,62.696,120.8299,205.5958,184.9754,140.3445,5.3413,5.3129
3784.3844,0.7282,44.2642,44.3625,47.1824,25.2685,62.7286,120.8824,205.6438,185.0282,140.3973,5.3415,5.313
3789.1892,0.7811,44.2974,44.3957,47.2157,25.3196,62.7613,120.9349,205.6919,185.0811,140.4501,5.3417,5.3132
3793.994,0.8339,44.3306,44.429,47.2489,25.3707,62.794,120.9875,205.7399,185.1339,140.5029,5.3419,5.3133
3798.7988,0.8868,44.3638,44.4623,47.2822,25.4217,62.8267,121.04,205.788,185.1868,140.5557,5.3421,5.3134
3803.6036,0.9396,44.3963,44.4949,47.3148,25.4732,62.8586,121.0925,205.8396,185.2396,140.6084,5.3423,5.3135
3808.4084,0.9925,44.4286,44.5273,47.3472,25.5247,62.8902,121.145,205.8925,185.2925,140.661,5.3424,5.3136
3813.2132,1.0453,44.461,44.5597,47.3796,25.5762,62.9218,121.1976,205.9453,185.3453,140.7137,5.3426,5.3137
3818.018,1.0982,44.4933,44.5921,47.412,25.6278,62.9535,121.2501,205.9982,185.3982,140.7663,5.3428,5.3137
3822.8228,1.1511,44.5256,44.6245,47.4444,25.6793,62.9851,121.3026,206.0511,185.4511,140.8189,5.343,5.3138
3827.6276,1.2039,44.5579,44.6569,47.4768,25.7309,63.0168,121.3551,206.1039,185.5039,140.8716,5.3431,5.3139
3832.4324,1.2568,44.5902,44.6892,47.5092,25.7824,63.0484,121.4076,206.1568,185.5568,140.9242,5.3433,5.314
3837.2372,1.3096,44.6225,44.7216,47.5416,25.8339,63.08,121.4601,206.2096,185.6096,140.9768,5.3435,5.3141
3842.042,1.3625,44.6548,44.754,47.574,25.8855,63.1117,121.5126,206.2625,185.6625,141.0295,5.3436,5.3141
3846.8468,1.4153,44.6871,44.7864,47.6063,25.937,63.1433,121.5651,206.3153,185.7153,141.0821,5.3438,5.3142
3851.6517,1.4682,44.7194,44.8188,47.6387,25.9886,63.1749,121.6177,206.3682,185.7682,141.1347,5.344,5.3143
3856.4565,1.521,44.7517,44.8512,47.6711,26.0401,63.2066,121.6702,206.421,185.821,141.1874,5.3442,5.3144
3861.2613,1.5739,44.7841,44.8836,47.7035,26.0916,63.2382,121.7227,206.4739,185.8739,141.24,5.3443,5.3144
3866.0661,1.6267,44.8164,44.916,47.7359,26.1432,63.2698,121.7752,206.5267,185.9267,141.2926,5.3445,5.3145
3870.8709,1.6796,44.8487,44.9484,47.7683,26.1947,63.3015,121.8277,206.5796,185.9796,141.3453,5.3447,5.3146
3875.6757,1.7324,44.881,44.9807,47.8007,26.2462,63.3331,121.8802,206.6324,186.0324,141.3979,5.3448,5.3147
3880.4805,1.7853,44.9133,45.0131,47.8331,26.2978,63.3648,121.9327,206.6853,186.0853,141.4505,5.345,5.3148
3885.2853,1.8381,44.9456,45.0455,47.8655,26.3493,63.3964,121.9852,206.7381,186.1381,141.5032,5.3452,5.3148
3890.0901,1.891,44.9779,45.0779,47.8978,26.4009,63.428,122.0378,206.791,186.191,141.5558,5.3454,5.3149
3894.8949,1.9438,45.0102,45.1103,47.9302,26.4524,63.4597,122.0903,206.8438,186.2438,141.6084,5.3455,5.315
3899.6997,1.9967,45.0425,45.1427,47.9626,26.5039,63.4913,122.1428,206.8967,186.2967,141.6611,5.3457,5.3151
3904.5045,2.045,45.0843,45.1853,48.0041,26.5517,63.5311,122.1948,206.9495,186.3495,141.7145,5.3448,5.3155
3909.3093,2.0931,45.1267,45.2286,48.0462,26.5992,63.5714,122.2468,207.0024,186.4024,141.768,5.3437,5.316
3914.1141,2.1411,45.1692,45.2719,48.0883,26.6466,63.6117,122.2987,207.0553,186.4553,141.8215,5.3427,5.3164
3918.9189,2.1892,45.2116,45.3152,48.1304,26.6941,63.652,122.3507,207.1081,186.5081,141.875,5.3417,5.3168
3923.7237,2.2372,45.254,45.3584,48.1725,26.7416,63.6923,122.4027,207.161,186.561,141.9284,5.3407,5.3173
3928.5285,2.2853,45.2964,45.4017,48.2146,26.7891,63.7327,122.4546,207.2138,186.6138,141.9819,5.3396,5.3177
3933.3333,2.3333,45.3388,45.445,48.2567,26.8366,63.773,122.5066,207.2667,186.6667,142.0354,5.3386,5.3182
3938.1381,2.3814,45.3812,45.4883,48.2988,26.8841,63.8133,122.5586,207.3195,186.7195,142.0889,5.3376,5.3186
3942.9429,2.4294,45.4237,45.5316,48.3409,26.9315,63.8536,122.6106,207.3724,186.7724,142.1424,5.3366,5.3191
3947.7477,2.4775,45.4661,45.5749,48.3829,26.979,63.8939,122.6625,207.4252,186.8252,142.1959,5.3355,5.3195
3952.5526,2.5255,45.5085,45.6182,48.425,27.0265,63.9342,122.7145,207.4781,186.8781,142.2493,5.3345,5.32
3957.3574,2.5736,45.5509,45.6614,48.4671,27.074,63.9746,122.7665,207.5309,186.9309,142.3028,5.3335,5.3204
3962.1622,2.6216,45.5933,45.7047,48.5092,27.1215,64.0149,122.8184,207.5838,186.9838,142.3563,5.3325,5.3209
3966.967,2.6697,45.6357,45.748,48.5513,27.1689,64.0552,122.8704,207.6366,187.0366,142.4098,5.3315,5.3213
3971.7718,2.7177,45.6782,45.7913,48.5934,27.2164,64.0955,122.9224,207.6895,187.0895,142.4633,5.3304,5.3218
3976.5766,2.7658,45.7206,45.8346,48.6355,27.2639,64.1358,122.9743,207.7423,187.1423,142.5168,5.3294,5.3222
3981.3814,2.8138,45.763,45.8779,48.6776,27.3114,64.1761,123.0263,207.7952,187.1952,142.5702,5.3284,5.3227
3986.1862,2.8619,45.8054,45.9212,48.7197,27.3589,64.2165,123.0783,207.848,187.248,142.6237,5.3274,5.3231
3990.991,2.9099,45.8478,45.9644,48.7618,27.4064,64.2568,123.1303,207.9009,187.3009,142.6772,5.3263,5.3236
3995.7958,2.958,45.8902,46.0077,48.8039,27.4538,64.2971,123.1822,207.9538,187.3538,142.7307,5.3253,5.324
4000.6006,3.0063,45.9313,46.0495,48.8446,27.5019,64.3362,123.2343,208.0066,187.4066,142.784,5.3244,5.3244
4005.4054,3.0568,45.9626,46.081,48.876,27.5541,64.3664,123.2867,208.0595,187.4595,142.8362,5.3244,5.3244
4010.2102,3.1072,45.9939,46.1124,48.9073,27.6062,64.3967,123.3391,208.1123,187.5123,142.8884,5.3244,5.3244
4015.015,3.1577,46.0253,46.1438,48.9386,27.6583,64.427,123.3915,208.1652,187.5652,142.9407,5.3244,5.3244
4019.8198,3.2081,46.0566,46.1753,48.9699,27.7105,64.4573,123.444,208.218,187.618,142.9929,5.3244,5.3244
4024.6246,3.2586,46.0879,46.2067,49.0013,27.7626,64.4876,123.4964,208.2709,187.6709,143.0451,5.3244,5.3244
4029.4294,3.309,46.1192,46.2381,49.0326,27.8148,64.5179,123.5488,208.3237,187.7237,143.0973,5.3244,5.3244
4034.2342,3.3595,46.1506,46.2696,49.0639,27.8669,64.5481,123.6013,208.3766,187.7766,143.1495,5.3244,5.3244
4039.039,3.4099,46.1819,46.301,49.0952,27.9191,64.5784,123.6537,208.4294,187.8294,143.2018,5.3245,5.3245
4043.8438,3.4604,46.2132,46.3324,49.1266,27.9712,64.6087,123.7061,208.4823,187.8823,143.254,5.3245,5.3245
4048.6486,3.5108,46.2445,46.3639,49.1579,28.0233,64.639,123.7586,208.5351,187.9351,143.3062,5.3245,5.3245
4053.4535,3.5613,46.2759,46.3953,49.1892,28.0755,64.6693,123.811,208.588,187.988,143.3584,5.3245,5.3245
4058.2583,3.6117,46.3072,46.4268,49.2206,28.1276,64.6995,123.8634,208.6408,188.0408,143.4106,5.3245,5.3245
4063.0631,3.6622,46.3385,46.4582,49.2519,28.1798,64.7298,123.9158,208.6937,188.0937,143.4628,5.3245,5.3245
4067.8679,3.7126,46.3698,46.4896,49.2832,28.2319,64.7601,123.9683,208.7465,188.1465,143.5151,5.3245,5.3245
4072.6727,3.7631,46.4012,46.5211,49.3145,28.2841,64.7904,124.0207,208.7994,188.1994,143.5673,5.3245,5.3245
4077.4775,3.8135,46.4325,46.5525,49.3459,28.3362,64.8207,124.0731,208.8523,188.2523,143.6195,5.3245,5.3245
4082.2823,3.864,46.4638,46.5839,49.3772,28.3883,64.851,124.1256,208.9051,188.3051,143.6717,5.3245,5.3245
4087.0871,3.9144,46.4951,46.6154,49.4085,28.4405,64.8812,124.178,208.958,188.358,143.7239,5.3245,5.3245
4091.8919,3.9649,46.5265,46.6468,49.4398,28.4926,64.9115,124.2304,209.0108,188.4108,143.7761,5.3245,5.3245
4096.6967,4.0153,46.5578,46.6782,49.4712,28.5448,64.9418,124.2828,209.0637,188.4637,143.8284,5.3245,5.3245
4101.5015,4.0658,46.5891,46.7097,49.5025,28.5969,64.9721,124.3353,209.1165,188.5165,143.8806,5.3245,5.3245
4106.3063,4.1162,46.6204,46.7411,49.5338,28.6491,65.0024,124.3877,209.1694,188.5694,143.9328,5.3245,5.3245
4111.1111,4.1667,46.6518,46.7725,49.5651,28.7012,65.0326,124.4401,209.2222,188.6222,143.985,5.3245,5.3245
4115.9159,4.2171,46.6831,46.804,49.5965,28.7534,65.0629,124.4926,209.2751,188.6751,144.0372,5.3245,5.3245
4120.7207,4.2676,46.7144,46.8354,49.6278,28.8055,65.0932,124.545,209.3279,188.7279,144.0894,5.3245,5.3245
4125.5255,4.318,46.7457,46.8669,49.6591,28.8576,65.1235,124.5974,209.3808,188.7808,144.1417,5.3245,5.3245
4130.3303,4.3685,46.7771,46.8983,49.6905,28.9098,65.1538,124.6499,209.4336,188.8336,144.1939,5.3245,5.3245
4135.1351,4.4189,46.8084,46.9297,49.7218,28.9619,65.1841,124.7023,209.4865,188.8865,144.2461,5.3245,5.3245
4139.9399,4.4694,46.8397,46.9612,49.7531,29.0141,65.2143,124.7547,209.5393,188.9393,144.2983,5.3245,5.3245
4144.7447,4.5198,46.871,46.9926,49.7844,29.0662,65.2446,124.8071,209.5922,188.9922,144.3505,5.3245,5.3245
4149.5495,4.5703,46.9024,47.024,49.8158,29.1184,65.2749,124.8596,209.645,189.045,144.4027,5.3245,5.3245
4154.3544,4.6207,46.9337,47.0555,49.8471,29.1705,65.3052,124.912,209.6979,189.0979,144.455,5.3245,5.3245
4159.1592,4.6712,46.965,47.0869,49.8784,29.2226,65.3355,124.9644,209.7508,189.1508,144.5072,5.3245,5.3245
4163.964,4.7216,46.9963,47.1183,49.9097,29.2748,65.3657,125.0169,209.8036,189.2036,144.5594,5.3246,5.3246
4168.7688,4.7721,47.0277,47.1498,49.9411,29.3269,65.396,125.0693,209.8565,189.2565,144.6116,5.3246,5.3246
4173.5736,4.8225,47.059,47.1812,49.9724,29.3791,65.4263,125.1217,209.9093,189.3093,144.6638,5.3246,5.3246
4178.3784,4.873,47.0903,47.2126,50.0037,29.4312,65.4566,125.1742,209.9622,189.3622,144.716,5.3246,5.3246
4183.1832,4.9234,47.1216,47.2441,50.0351,29.4834,65.4869,125.2266,210.015,189.415,144.7683,5.3246,5.3246
4187.988,4.9739,47.153,47.2755,50.0664,29.5355,65.5172,125.279,210.0679,189.4679,144.8205,5.3246,5.3246
4192.7928,5.0243,47.1843,47.307,50.0977,29.5876,65.5474,125.3314,210.1207,189.5207,144.8727,5.3246,5.3246
4197.5976,5.0748,47.2156,47.3384,50.129,29.6398,65.5777,125.3839,210.1736,189.5736,144.9249,5.3246,5.3246
4202.4024,5.1264,47.2463,47.3692,50.1597,29.6923,65.6073,125.4359,210.2264,189.6252,144.977,5.3245,5.3245
4207.2072,5.1793,47.2764,47.3994,50.1898,29.745,65.6362,125.4875,210.2793,189.6757,145.0288,5.3245,5.3245
4212.012,5.2321,47.3065,47.4296,50.2199,29.7978,65.6651,125.5391,210.3321,189.7261,145.0807,5.3244,5.3244
4216.8168,5.285,47.3366,47.4598,50.25,29.8506,65.694,125.5908,210.385,189.7766,145.1326,5.3244,5.3244
4221.6216,5.3378,47.3668,47.49,50.28,29.9034,65.7229,125.6424,210.4378,189.827,145.1845,5.3243,5.3243
4226.4264,5.3907,47.3969,47.5203,50.3101,29.9562,65.7518,125.694,210.4907,189.8775,145.2364,5.3242,5.3242
4231.2312,5.4435,47.427,47.5505,50.3402,30.0089,65.7807,125.7456,210.5435,189.9279,145.2882,5.3242,5.3242
4236.036,5.4964,47.4571,47.5807,50.3703,30.0617,65.8096,125.7972,210.5964,189.9784,145.3401,5.3241,5.3241
4240.8408,5.5492,47.4872,47.6109,50.4003,30.1145,65.8385,125.8489,210.6492,190.0288,145.392,5.324,5.324
4245.6456,5.6021,47.5173,47.6411,50.4304,30.1673,65.8673,125.9005,210.7021,190.0793,145.4439,5.324,5.324
4250.4505,5.655,47.5474,47.6713,50.4605,30.2201,65.8962,125.9521,210.755,190.1297,145.4958,5.3239,5.3239
4255.2553,5.7078,47.5775,47.7015,50.4906,30.2728,65.9251,126.0037,210.8078,190.1802,145.5476,5.3239,5.3239
4260.0601,5.7607,47.6076,47.7317,50.5206,30.3256,65.954,126.0554,210.8607,190.2306,145.5995,5.3238,5.3238
4264.8649,5.8135,47.6377,47.7619,50.5507,30.3784,65.9829,126.107,210.9135,190.2811,145.6514,5.3237,5.3237
4269.6697,5.8664,47.6678,47.7921,50.5808,30.4312,66.0118,126.1586,210.9664,190.3315,145.7033,5.3237,5.3237
4274.4745,5.9192,47.698,47.8223,50.6109,30.484,66.0407,126.2102,211.0192,190.382,145.7552,5.3236,5.3236
