ecmo speed,ppadia,ppcw,ppaavg,ecmop2,ppasys,ecmop3,svl,col,svr,cor,caSys_pO2,cvSys_pO2,cvSys_O2sat,caSys_pCO2
4.0438,11.6718,11.7642,14.0076,230.6535,26.1861,202.439,68.3771,4.1031,68.3469,4.0916,306.0109,55.3174,88.1492,32.3799
4.0499,11.6714,11.7824,14.0064,230.6478,26.1884,202.4414,68.3668,4.0976,68.3553,4.0766,306.0286,55.3082,88.1639,32.3824
4.0561,11.6579,11.7519,13.9789,232.7327,26.1258,204.2649,68.2012,4.0821,68.1946,4.0712,307.2974,55.4791,88.2404,32.4234
4.0622,11.6404,11.7567,13.9824,232.713,26.139,204.2741,68.2192,4.0845,68.2077,4.0857,307.3003,55.4503,88.2442,32.412
4.0683,11.6614,11.746,13.9784,232.7024,26.1516,204.2688,68.2286,4.0989,68.1831,4.0947,307.2973,55.4458,88.2472,32.4215
4.0744,11.656,11.7498,13.9929,232.7232,26.1396,204.268,68.2163,4.1135,68.2041,4.0875,307.2997,55.4413,88.2375,32.4406
4.0805,11.6537,11.737,14.0035,232.7094,26.1578,204.2732,68.2202,4.0974,68.1908,4.073,307.265,55.4572,88.2471,32.403
4.0866,11.6541,11.7394,13.985,232.7289,26.1467,204.2799,68.1946,4.0747,68.1888,4.0843,307.2946,55.4585,88.248,32.4372
4.0927,11.6573,11.7422,13.9618,232.7261,26.1344,204.2747,68.2055,4.0731,68.1985,4.0783,307.2845,55.4569,88.2365,32.4168
4.0988,11.648,11.7411,13.9815,232.7105,26.1469,204.295,68.215,4.0827,68.213,4.0739,307.2925,55.4604,88.2417,32.4021
4.1049,11.6251,11.7328,13.9435,234.7117,26.0983,206.0558,68.0811,4.0718,68.062,4.0651,308.5353,55.5856,88.3216,32.4355
4.111,11.6202,11.7133,13.9495,234.7102,26.0799,206.0325,68.0605,4.0766,68.0503,4.0705,308.563,55.5838,88.2804,32.4476
4.1171,11.6075,11.747,13.9664,234.7171,26.1033,206.0343,68.0642,4.0802,68.046,4.0714,308.542,55.5974,88.3124,32.4261
4.1232,11.6067,11.731,13.9587,234.722,26.1031,206.0389,68.0734,4.0777,68.0521,4.0713,308.5412,55.5911,88.3249,32.4403
4.1293,11.6166,11.7301,13.974,234.7153,26.0763,206.0241,68.0708,4.0833,68.0461,4.0912,308.5383,55.5901,88.2973,32.4395
4.1354,11.6363,11.7292,13.9517,234.7225,26.0847,206.0574,68.0683,4.0998,68.0374,4.0818,308.5304,55.5745,88.3139,32.4317
4.1415,11.6108,11.7387,13.9572,234.7142,26.0922,206.0451,68.0652,4.0753,68.0338,4.0781,308.5666,55.5988,88.3035,32.4308
4.1476,11.6392,11.7438,13.9715,234.7102,26.0947,206.0163,68.0745,4.078,68.0496,4.0812,308.5311,55.5899,88.3096,32.4228
4.1538,11.6185,11.7238,13.9292,236.8317,26.0617,207.9663,67.9141,4.0723,67.8865,4.0582,309.5178,55.735,88.3964,32.447
4.1599,11.6006,11.6929,13.938,236.8338,26.0631,207.9551,67.9186,4.0812,67.9016,4.0496,309.5165,55.7078,88.3731,32.4571
4.166,11.6188,11.707,13.9412,236.831,26.057,207.9441,67.9203,4.0717,67.913,4.0713,309.494,55.7344,88.3854,32.4726
4.1721,11.5994,11.7203,13.9318,236.8265,26.0357,207.9562,67.8899,4.0699,67.8937,4.0685,309.5241,55.7111,88.3834,32.4763
4.1782,11.6088,11.7065,13.931,236.8345,26.0446,207.9435,67.9112,4.0772,67.885,4.0654,309.4945,55.7222,88.3893,32.4789
4.1843,11.5991,11.6945,13.9363,236.8233,26.0593,207.9646,67.9133,4.0487,67.8821,4.0706,309.4906,55.7433,88.3573,32.4751
4.1904,11.5946,11.7044,13.9483,236.8436,26.0595,207.9548,67.903,4.0572,67.8912,4.0744,309.5185,55.7206,88.3771,32.4857
4.1965,11.635,11.7191,13.9314,236.8106,26.0426,207.9688,67.9096,4.0569,67.9034,4.0619,309.5083,55.7176,88.3724,32.4803
4.2026,11.6158,11.6901,13.9188,238.2685,26.0151,209.2605,67.806,4.0498,67.7945,4.0529,310.3517,55.8131,88.4035,32.4989
4.2087,11.5929,11.6955,13.9163,238.2727,25.9911,209.271,67.8098,4.0787,67.7843,4.0728,310.3562,55.8168,88.4269,32.5043
4.2148,11.5889,11.6938,13.9308,238.2875,26.0103,209.2492,67.7977,4.0663,67.7842,4.0515,310.346,55.8162,88.437,32.4978
4.2209,11.5978,11.6961,13.9429,238.2836,26.0033,209.2584,67.8068,4.0732,67.7944,4.0578,310.3516,55.8096,88.4434,32.488
4.227,11.5919,11.7133,13.9347,238.2831,26.0124,209.2674,67.8015,4.0433,67.7978,4.0621,310.3488,55.8195,88.4271,32.498
4.2331,11.6029,11.6949,13.9193,238.2791,26.0093,209.2532,67.8022,4.0506,67.7844,4.0486,310.3333,55.8149,88.4089,32.5035
4.2392,11.5979,11.6972,13.9224,238.3013,26.0086,209.2487,67.8141,4.0486,67.8025,4.0571,310.3491,55.8149,88.4163,32.484
4.2453,11.6044,11.7085,13.9171,238.2887,26.0395,209.2455,67.7976,4.0618,67.7916,4.0573,310.3416,55.8176,88.4307,32.4805
4.2515,11.5794,11.6777,13.8883,241.1186,25.9376,211.7469,67.5969,4.0342,67.5817,4.0578,312.2607,55.9898,88.5238,32.5321
4.2576,11.5731,11.6813,13.8772,241.1503,25.9585,211.7554,67.6088,4.0485,67.5799,4.0417,312.268,56.0074,88.5268,32.5271
4.2637,11.5583,11.7033,13.8866,241.1242,25.9511,211.7388,67.6074,4.0467,67.592,4.0467,312.2573,56.0073,88.5101,32.5338
4.2698,11.5464,11.6614,13.9041,241.1397,25.9534,211.7618,67.6009,4.0473,67.5788,4.0597,312.2622,55.9941,88.5169,32.5285
4.2759,11.5626,11.6787,13.8847,241.1188,25.964,211.728,67.617,4.0438,67.5867,4.0327,312.2613,55.9873,88.5127,32.5265
4.282,11.5798,11.6719,13.8749,241.1389,25.9578,211.7534,67.5958,4.046,67.5856,4.0526,312.2606,55.998,88.484,32.5481
4.2881,11.5812,11.6879,13.8821,241.1531,25.9447,211.749,67.6224,4.0329,67.573,4.0501,312.2411,55.9937,88.5111,32.5133
4.2942,11.5648,11.6833,13.8974,241.1236,25.9407,211.7553,67.6168,4.0524,67.5976,4.0526,312.2556,55.9935,88.5082,32.5233
4.3003,11.5747,11.6702,13.8848,242.0712,25.9384,212.557,67.5319,4.0457,67.5184,4.0423,312.7415,56.0558,88.5429,32.5422
4.3064,11.5733,11.6733,13.8792,242.0551,25.9282,212.5576,67.5388,4.0324,67.5148,4.0563,312.7335,56.0349,88.5618,32.511
4.3125,11.5599,11.6638,13.8749,242.051,25.9331,212.5595,67.5556,4.0313,67.5197,4.0398,312.7092,56.0502,88.56,32.5424
4.3186,11.5741,11.6693,13.8771,242.0284,25.942,212.5656,67.5335,4.0469,67.5012,4.0466,312.7323,56.0454,88.5527,32.5402
4.3247,11.5521,11.6554,13.8827,242.037,25.9313,212.5512,67.5563,4.0517,67.5071,4.0349,312.7211,56.0434,88.55,32.5391
4.3308,11.5566,11.6631,13.8845,242.0355,25.9288,212.5584,67.5354,4.0535,67.5337,4.0533,312.7457,56.048,88.5384,32.5408
4.3369,11.5565,11.665,13.8761,242.06,25.9193,212.5653,67.5653,4.0422,67.5315,4.0522,312.7189,56.0435,88.5442,32.5312
4.343,11.5447,11.6811,13.8754,242.0355,25.9528,212.5488,67.55,4.0354,67.5111,4.052,312.7395,56.0628,88.5541,32.538
4.3491,11.5681,11.6671,13.8641,242.048,25.9239,212.5405,67.5525,4.0517,67.5375,4.0317,312.7209,56.0545,88.5664,32.5315
4.3553,11.5385,11.6624,13.8485,243.6941,25.8937,214.0323,67.4169,4.0314,67.3998,4.0423,313.6191,56.1417,88.5917,32.5598
4.3614,11.5591,11.6566,13.8547,243.7002,25.9023,214.0206,67.4158,4.0233,67.3749,4.051,313.6237,56.1555,88.5837,32.5408
4.3675,11.544,11.6745,13.8587,243.7239,25.8877,214.0116,67.417,4.0469,67.4155,4.0287,313.6302,56.1446,88.5829,32.5518
4.3736,11.5368,11.6439,13.8622,243.7102,25.9035,214.0301,67.412,4.0288,67.4019,4.0283,313.603,56.1587,88.5867,32.5614
4.3797,11.5584,11.6553,13.8708,243.7162,25.8969,214.016,67.4234,4.03,67.4001,4.0152,313.6205,56.1402,88.5849,32.5728
4.3858,11.5485,11.6533,13.8433,243.7008,25.9007,214.0431,67.4139,4.0523,67.4109,4.0364,313.6234,56.1368,88.5969,32.5522
4.3919,11.5416,11.6441,13.8801,243.7113,25.8987,214.0317,67.4186,4.0319,67.4105,4.0363,313.6028,56.1441,88.5742,32.5648
4.398,11.555,11.6449,13.8817,243.706,25.915,214.0232,67.4351,4.0428,67.4008,4.0257,313.618,56.138,88.6055,32.5757
4.4041,11.4942,11.5925,13.8067,248.8582,25.7854,218.6028,67.0611,3.9987,67.0391,4.01,315.9949,56.4191,88.7233,32.6011
4.4102,11.5259,11.6112,13.8165,248.8755,25.8014,218.6296,67.0766,4.0059,67.0294,4.0205,316.0008,56.416,88.7215,32.6013
4.4163,11.4952,11.6187,13.7979,248.8732,25.7885,218.626,67.0719,4.0188,67.0454,4.0222,315.9826,56.4203,88.7344,32.6098
4.4224,11.5226,11.612,13.786,248.858,25.775,218.6061,67.0693,4.0202,67.0244,3.9985,316.0028,56.4083,88.7327,32.6001
4.4285,11.5012,11.6115,13.7948,248.8585,25.7931,218.6063,67.0628,4.0189,67.0356,4.0049,315.968,56.4261,88.7306,32.5995
4.4346,11.4887,11.6182,13.7932,248.8552,25.7722,218.6206,67.0619,3.9939,67.0469,4.0158,316.0165,56.4089,88.7382,32.625
4.4407,11.5013,11.5893,13.8002,248.8673,25.7998,218.625,67.0593,4.0238,67.0275,4.011,315.9815,56.4348,88.7034,32.6106
4.4468,11.5183,11.6106,13.8092,248.8495,25.7881,218.6193,67.0547,4.0205,67.0196,4.0086,316.0069,56.4021,88.746,32.5935
4.453,11.4734,11.5811,13.7886,251.5059,25.7129,220.968,66.8694,3.9962,66.8574,4.0119,317.3533,56.5702,88.8116,32.6367
4.4591,11.4839,11.5811,13.7668,251.4887,25.7284,220.9853,66.8751,4.0197,66.871,3.9977,317.3504,56.5755,88.8168,32.6397
4.4652,11.493,11.5488,13.7674,251.4964,25.7283,220.973,66.8848,4.0016,66.8545,4.0004,317.3474,56.5671,88.8237,32.6533
4.4713,11.485,11.5987,13.7721,251.5136,25.7171,220.9851,66.8642,3.9886,66.8676,3.978,317.338,56.5775,88.798,32.6346
4.4774,11.47,11.5895,13.7749,251.5016,25.7381,220.9817,66.875,4.0177,66.8562,3.9876,317.3353,56.5633,88.7979,32.6295
4.4835,11.4827,11.5899,13.7832,251.492,25.7085,220.9767,66.8822,3.9986,66.8442,3.993,317.3474,56.5508,88.805,32.6365
4.4896,11.4809,11.5738,13.7656,251.4927,25.7048,220.9558,66.8785,4.0091,66.8598,4.0004,317.3523,56.5673,88.7983,32.6432
4.4957,11.481,11.5738,13.7787,251.5016,25.7206,220.9895,66.8819,4.0006,66.8539,4.0035,317.3671,56.5795,88.7966,32.6445
4.5018,11.4828,11.5967,13.7488,251.8601,25.7121,221.2978,66.8495,4.0013,66.8369,4.0174,317.5676,56.5986,88.8102,32.6463
4.5079,11.4752,11.5756,13.7805,251.865,25.7182,221.2994,66.8371,4.0048,66.833,3.9995,317.5666,56.5873,88.8044,32.6347
4.514,11.4813,11.5752,13.7943,251.8725,25.7076,221.2956,66.8446,4.011,66.8352,4.0172,317.5632,56.5931,88.8266,32.6537
4.5201,11.4858,11.582,13.7732,251.8658,25.7398,221.305,66.8494,3.9979,66.8157,4.0071,317.5539,56.6079,88.8124,32.6212
4.5262,11.4694,11.5748,13.7722,251.8549,25.7206,221.2799,66.844,4.0021,66.8464,4.0128,317.5634,56.5933,88.8378,32.6391
4.5323,11.4838,11.5935,13.7723,251.887,25.7048,221.3016,66.8594,3.9895,66.8379,3.9968,317.5516,56.6011,88.8176,32.6296
4.5384,11.4775,11.5816,13.7616,251.8674,25.7159,221.313,66.8559,4.0,66.8253,4.0033,317.557,56.5895,88.8165,32.6257
4.5445,11.4756,11.601,13.779,251.8665,25.7126,221.3107,66.8504,4.0005,66.8235,4.0208,317.575,56.5897,88.8142,32.6238
4.5507,11.4731,11.5791,13.7547,254.0799,25.6733,223.2735,66.703,3.9955,66.6968,3.9751,318.9461,56.7306,88.8844,32.6402
4.5568,11.4685,11.5592,13.7488,254.0932,25.6569,223.2679,66.6892,3.9959,66.6699,4.0117,318.9502,56.7282,88.8778,32.6638
4.5629,11.447,11.5508,13.726,254.0714,25.6877,223.2819,66.6974,3.987,66.6771,3.9855,318.9478,56.7102,88.9025,32.67
4.569,11.4802,11.5772,13.7481,254.0688,25.6588,223.2547,66.7154,3.9955,66.6815,4.0,318.9548,56.7351,88.8792,32.6708
4.5751,11.4305,11.5531,13.7479,254.0649,25.687,223.2785,66.6916,3.9889,66.6857,4.0005,318.9431,56.7212,88.8892,32.6782
4.5812,11.4581,11.5613,13.7101,254.0495,25.6621,223.2594,66.6978,3.9709,66.6794,3.9768,318.9428,56.7293,88.873,32.6645
4.5873,11.446,11.5476,13.7466,254.0872,25.6722,223.2738,66.6669,4.0067,66.6829,3.9932,318.9645,56.7165,88.8841,32.6662
4.5934,11.4519,11.5639,13.7585,254.0786,25.6717,223.2757,66.6881,3.9984,66.6952,4.0002,318.9233,56.718,88.862,32.6716
4.5995,11.4841,11.5685,13.7432,254.1044,25.674,223.2765,66.6957,4.0041,66.6809,4.0008,318.9414,56.7193,88.8713,32.6616
4.6056,11.4247,11.5269,13.7225,257.1557,25.5906,226.0216,66.4632,3.9662,66.4823,3.973,320.8732,56.9195,88.9735,32.6958
4.6117,11.439,11.5317,13.7218,257.1545,25.5903,226.0201,66.4865,3.9848,66.4653,3.9718,320.8609,56.9161,88.9582,32.6903
4.6178,11.4352,11.5159,13.6766,257.1514,25.5982,225.9995,66.4587,3.9829,66.4692,3.9888,320.8637,56.8925,88.9695,32.7017
4.6239,11.4448,11.5161,13.7026,257.1335,25.5924,226.001,66.4795,3.9682,66.4515,3.9964,320.842,56.9233,88.9991,32.6894
4.63,11.4241,11.5252,13.7016,257.1516,25.6168,226.0145,66.4819,3.984,66.4608,3.9879,320.8416,56.9039,88.9835,32.698
4.6361,11.4102,11.5211,13.7083,257.1552,25.6044,226.0095,66.4741,3.9779,66.4769,3.9883,320.8544,56.9123,88.9832,32.7021
4.6422,11.427,11.5224,13.7286,257.159,25.6032,226.0013,66.4653,3.9782,66.4859,3.9852,320.8636,56.9149,88.9782,32.6989
4.6483,11.4119,11.5342,13.7239,257.1303,25.5975,226.0102,66.4909,3.9715,66.4569,3.9766,320.8731,56.9109,88.9668,32.6849
4.6545,11.4051,11.5162,13.6792,259.1836,25.5578,227.8129,66.3375,3.9808,66.3163,3.9644,322.3465,57.0536,89.0418,32.6936
4.6606,11.4262,11.4963,13.6732,259.1983,25.5636,227.8113,66.3348,3.9739,66.3345,3.9713,322.3715,57.0469,89.0336,32.7132
4.6667,11.4331,11.5122,13.6796,259.1807,25.5535,227.8012,66.3329,3.9734,66.3534,3.9743,322.3722,57.0391,89.0255,32.7035
4.6728,11.4159,11.5314,13.6723,259.179,25.55,227.805,66.341,3.9725,66.3208,3.9616,322.37,57.036,89.0355,32.725
4.6789,11.4142,11.5147,13.6825,259.1792,25.564,227.8035,66.3387,3.9762,66.3275,3.9655,322.3515,57.0312,89.0287,32.734
4.685,11.4158,11.5194,13.6836,259.1846,25.5477,227.8153,66.3318,3.9711,66.3321,3.9836,322.3639,57.0363,89.0308,32.719
4.6911,11.4132,11.5289,13.6894,259.2095,25.5595,227.811,66.3183,3.9754,66.3229,3.9571,322.3808,57.0497,89.0264,32.7168
4.6972,11.4176,11.503,13.6874,259.1633,25.5503,227.8372,66.3204,3.9736,66.3315,3.9632,322.341,57.0384,89.0325,32.7158
4.7033,11.4082,11.4981,13.6798,260.1135,25.5398,228.6679,66.2647,3.9835,66.2731,3.9642,322.8514,57.086,89.062,32.7336
4.7094,11.3956,11.5068,13.6778,260.1221,25.537,228.6619,66.2642,3.9784,66.2666,3.9811,322.8633,57.0919,89.0607,32.716
4.7155,11.3929,11.4965,13.6732,260.1158,25.5275,228.642,66.2599,3.9673,66.2514,3.9497,322.8692,57.0955,89.0663,32.7167
4.7216,11.3956,11.4953,13.6807,260.1213,25.524,228.6567,66.2802,3.9663,66.2696,3.9671,322.8714,57.0763,89.0592,32.7299
4.7277,11.3885,11.5086,13.6796,260.1117,25.5347,228.6665,66.283,3.9727,66.2489,3.9647,322.8625,57.1048,89.0511,32.7239
4.7338,11.3908,11.5066,13.6662,260.1156,25.5355,228.6391,66.2607,3.9684,66.2664,3.9602,322.8683,57.0901,89.0642,32.7427
4.7399,11.4062,11.5079,13.6885,260.113,25.552,228.6606,66.2641,3.9716,66.2627,3.9714,322.8796,57.1109,89.0427,32.7365
4.746,11.3998,11.4969,13.6689,260.1142,25.5253,228.6457,66.2867,3.9637,66.2759,3.9629,322.8928,57.0838,89.052,32.7362
4.7522,11.3742,11.4855,13.6552,263.9796,25.4469,232.0615,66.0144,3.9596,66.008,3.9471,324.841,57.308,89.1535,32.7525
4.7583,11.3724,11.4833,13.6415,263.9745,25.4585,232.0789,66.007,3.9451,65.9963,3.9588,324.8324,57.2826,89.1703,32.748
4.7644,11.3663,11.4724,13.6407,263.9863,25.4612,232.0863,65.9961,3.9615,66.0048,3.9642,324.8403,57.298,89.1574,32.7697
4.7705,11.3862,11.4819,13.6407,263.9698,25.4566,232.0626,66.0106,3.9493,65.9932,3.9549,324.8375,57.3144,89.1597,32.777
4.7766,11.3843,11.4745,13.6272,263.983,25.463,232.0708,66.0048,3.9655,65.9977,3.9501,324.8411,57.2989,89.1593,32.7729
4.7827,11.3691,11.4748,13.6455,263.9686,25.4595,232.0695,66.0165,3.96,65.997,3.9452,324.8396,57.3127,89.1578,32.7657
4.7888,11.371,11.4702,13.6237,263.973,25.4548,232.0814,66.0249,3.9302,65.9989,3.9599,324.8398,57.3177,89.1496,32.7611
4.7949,11.3627,11.4837,13.6217,263.9712,25.4589,232.0699,65.9963,3.9259,65.9905,3.9567,324.8312,57.3157,89.1582,32.7637
4.801,11.3499,11.4261,13.5927,268.7199,25.3562,236.2815,65.6896,3.9348,65.6937,3.9439,326.764,57.5699,89.2828,32.8138
4.8071,11.3438,11.4291,13.604,268.7221,25.3597,236.2855,65.6884,3.9519,65.6766,3.927,326.7356,57.5464,89.2704,32.81
4.8132,11.322,11.433,13.584,268.7004,25.3439,236.2719,65.6794,3.9278,65.6734,3.9299,326.7439,57.5471,89.2862,32.7965
4.8193,11.3524,11.4275,13.5838,268.7168,25.3505,236.2855,65.6843,3.9401,65.6748,3.9227,326.7468,57.5514,89.2857,32.8043
4.8254,11.3502,11.4045,13.5697,268.7024,25.3323,236.2839,65.6815,3.9287,65.6852,3.9311,326.7498,57.5594,89.2762,32.8302
4.8315,11.3225,11.4274,13.5874,268.7092,25.3507,236.271,65.6906,3.9418,65.6776,3.9137,326.7592,57.575,89.2866,32.8246
4.8376,11.3429,11.4372,13.5729,268.7177,25.3441,236.2854,65.7001,3.946,65.6757,3.9378,326.7599,57.5532,89.2883,32.8241
4.8437,11.3313,11.4401,13.589,268.7125,25.3617,236.2801,65.6965,3.9418,65.6719,3.949,326.7729,57.5422,89.2596,32.81
4.8498,11.3329,11.4418,13.5835,268.7337,25.3462,236.2842,65.7011,3.9327,65.6856,3.9254,326.7448,57.5514,89.2875,32.8163
4.856,11.3205,11.4203,13.5686,270.7077,25.319,238.065,65.5428,3.9264,65.5437,3.9358,327.6045,57.6537,89.3237,32.8315
4.8621,11.2949,11.4207,13.5622,270.7049,25.3233,238.0442,65.5479,3.9041,65.5418,3.9238,327.6212,57.6751,89.3086,32.8207
4.8682,11.3259,11.4211,13.5432,270.7068,25.3067,238.0513,65.5593,3.9292,65.5579,3.9106,327.6188,57.669,89.3317,32.8231
4.8743,11.3231,11.4235,13.565,270.7031,25.3165,238.0646,65.5626,3.919,65.5567,3.9169,327.6325,57.6844,89.3163,32.8164
4.8804,11.318,11.403,13.5647,270.7178,25.3334,238.0687,65.543,3.9211,65.5437,3.9185,327.6126,57.6627,89.3289,32.8142
4.8865,11.3088,11.4219,13.5745,270.7086,25.3034,238.0603,65.5479,3.9264,65.5493,3.9286,327.6347,57.6542,89.3379,32.8318
4.8926,11.3176,11.4209,13.5643,270.6921,25.3228,238.0687,65.5469,3.9005,65.5547,3.9389,327.6273,57.6662,89.316,32.8472
4.8987,11.3274,11.4215,13.5577,270.72,25.3248,238.0544,65.5739,3.9316,65.5549,3.9277,327.6357,57.6613,89.3145,32.8222
4.9048,11.3089,11.4206,13.5578,270.9101,25.2998,238.2263,65.5292,3.9208,65.5294,3.9392,327.7203,57.6818,89.3341,32.8133
4.9109,11.2979,11.4052,13.5635,270.9014,25.3,238.2153,65.5344,3.9273,65.541,3.9278,327.7249,57.6704,89.3344,32.832
4.917,11.3088,11.4136,13.5327,270.8934,25.3023,238.2209,65.5388,3.9217,65.5264,3.9085,327.7157,57.6906,89.3491,32.8386
4.9231,11.3064,11.4006,13.5617,270.9054,25.3162,238.2108,65.5261,3.9293,65.5477,3.9277,327.7173,57.6674,89.3601,32.8474
4.9292,11.314,11.4106,13.556,270.8763,25.3016,238.2149,65.5407,3.9233,65.533,3.9118,327.6945,57.6829,89.3431,32.8391
4.9353,11.3118,11.4161,13.5622,270.8969,25.3125,238.2258,65.5499,3.9442,65.5321,3.9258,327.7234,57.6761,89.3334,32.8254
4.9414,11.305,11.4376,13.5572,270.9039,25.3147,238.214,65.5404,3.9252,65.5296,3.9441,327.7224,57.6603,89.3259,32.8481
4.9475,11.3396,11.4056,13.562,270.9057,25.3182,238.2292,65.5392,3.9162,65.5465,3.9217,327.7024,57.6777,89.327,32.8245
4.9537,11.288,11.3859,13.5375,273.6725,25.2414,240.7617,65.3485,3.9179,65.3357,3.914,329.2342,57.8369,89.3967,32.839
4.9598,11.2811,11.4056,13.5279,273.6857,25.2761,240.7592,65.3635,3.9103,65.3416,3.9118,329.2136,57.8367,89.4026,32.8718
4.9659,11.2961,11.3987,13.5176,273.6691,25.2452,240.7525,65.3714,3.9253,65.3414,3.898,329.2218,57.8549,89.4201,32.8545
4.972,11.3047,11.4013,13.5349,273.6774,25.2437,240.7498,65.3516,3.9256,65.3572,3.9253,329.202,57.8388,89.4143,32.8655
4.9781,11.2902,11.3911,13.5221,273.6709,25.2485,240.7381,65.3559,3.908,65.3456,3.9183,329.2087,57.8489,89.4222,32.8606
4.9842,11.2837,11.3866,13.5307,273.6929,25.2302,240.7632,65.3817,3.9216,65.343,3.9157,329.2245,57.8486,89.4303,32.8343
4.9903,11.3018,11.3984,13.5344,273.6747,25.2518,240.7614,65.3685,3.9221,65.3408,3.9224,329.2042,57.8535,89.4129,32.8577
4.9964,11.29,11.403,13.5204,273.6701,25.2287,240.7528,65.3561,3.9097,65.3437,3.9138,329.1883,57.8449,89.4123,32.8574
5.0025,11.2925,11.3732,13.5118,275.4905,25.2122,242.391,65.2242,3.9138,65.2332,3.9193,330.2718,57.961,89.4756,32.8958
5.0086,11.2965,11.3745,13.5156,275.4724,25.2076,242.3762,65.236,3.9246,65.2188,3.8981,330.243,57.9565,89.464,32.8696
5.0147,11.2858,11.3765,13.4962,275.4911,25.2017,242.3974,65.2198,3.9142,65.2339,3.9095,330.2662,57.964,89.4445,32.8744
5.0208,11.2707,11.3788,13.515,275.4737,25.2189,242.4021,65.2407,3.8884,65.2331,3.919,330.2582,57.9571,89.4644,32.8728
5.0269,11.2862,11.3607,13.5239,275.4878,25.2091,242.3828,65.2341,3.9128,65.2356,3.8976,330.2451,57.956,89.4633,32.8771
5.033,11.2699,11.3679,13.5134,275.4654,25.2147,242.3879,65.2417,3.9136,65.2321,3.8992,330.2585,57.9767,89.4664,32.8849
5.0391,11.2632,11.3736,13.5283,275.4745,25.2019,242.399,65.2559,3.9146,65.2142,3.9051,330.241,57.9804,89.4692,32.8735
5.0452,11.2762,11.3854,13.5225,275.492,25.2206,242.3878,65.2319,3.9005,65.224,3.9122,330.2419,57.9759,89.4721,32.879
5.0514,11.2544,11.3618,13.476,278.8717,25.1523,245.4363,65.0258,3.8923,65.006,3.9031,332.2179,58.1693,89.5623,32.8908
5.0575,11.2174,11.3328,13.4657,278.8684,25.1343,245.4339,65.0159,3.8988,64.9993,3.8957,332.2185,58.1627,89.5547,32.9155
5.0636,11.2736,11.3366,13.4771,278.8881,25.1356,245.4462,65.0058,3.8995,65.0041,3.8903,332.218,58.1632,89.5732,32.9177
5.0697,11.2534,11.3466,13.4992,278.8744,25.1332,245.4251,65.0049,3.8959,64.9982,3.8912,332.2285,58.1753,89.5583,32.9103
5.0758,11.2466,11.3336,13.4728,278.8845,25.15,245.4369,65.0186,3.8916,64.985,3.8978,332.2337,58.1729,89.566,32.9056
5.0819,11.2473,11.3469,13.462,278.8702,25.1309,245.4486,65.0291,3.8842,64.9929,3.8826,332.2178,58.1623,89.5567,32.9107
5.088,11.2546,11.351,13.4668,278.8862,25.1292,245.4398,65.0132,3.8875,64.9985,3.8882,332.2347,58.1608,89.5331,32.9057
5.0941,11.2339,11.3521,13.4791,278.8742,25.1356,245.4545,65.0157,3.8937,64.9829,3.8805,332.2214,58.1764,89.5658,32.9132
5.1002,11.2323,11.3354,13.468,280.9871,25.1,247.3383,64.873,3.8965,64.8653,3.8778,333.4087,58.3149,89.6201,32.928
5.1063,11.2112,11.3244,13.4549,280.9753,25.0817,247.3489,64.8713,3.861,64.8383,3.874,333.3911,58.3044,89.5956,32.9458
5.1124,11.2427,11.3339,13.4358,281.011,25.1125,247.3502,64.8809,3.8985,64.8473,3.8792,333.3995,58.279,89.6071,32.9423
5.1185,11.2318,11.3155,13.447,280.9994,25.0813,247.3443,64.8568,3.8891,64.8621,3.8845,333.419,58.2783,89.5938,32.9424
5.1246,11.2371,11.329,13.4606,280.9911,25.0831,247.3324,64.8674,3.8796,64.8495,3.8809,333.3799,58.2891,89.6155,32.9425
5.1307,11.2253,11.3096,13.4634,280.9844,25.1071,247.326,64.878,3.883,64.8389,3.8744,333.4175,58.2948,89.6232,32.9217
5.1368,11.2171,11.3269,13.4624,281.0062,25.0943,247.3363,64.8703,3.8861,64.839,3.8832,333.395,58.2905,89.6207,32.935
5.1429,11.235,11.3304,13.4528,280.968,25.0828,247.3541,64.8565,3.8912,64.8666,3.8774,333.4028,58.3031,89.5852,32.949
5.149,11.2305,11.3194,13.4633,280.9877,25.0653,247.3397,64.8772,3.8793,64.8512,3.873,333.4103,58.2763,89.5992,32.9395
5.1552,11.2009,11.3121,13.4299,283.2499,25.0578,249.3663,64.7256,3.8818,64.7079,3.8605,334.6098,58.4284,89.6648,32.9445
5.1613,11.204,11.3153,13.428,283.2355,25.0643,249.3529,64.7143,3.8847,64.7099,3.8639,334.6011,58.4518,89.6824,32.9688
5.1674,11.2001,11.3243,13.4239,283.2358,25.04,249.353,64.7286,3.8744,64.7108,3.8737,334.6052,58.4197,89.6841,32.9545
5.1735,11.1992,11.3202,13.4344,283.2484,25.0604,249.3651,64.7432,3.8767,64.7148,3.8612,334.6009,58.439,89.6764,32.9661
5.1796,11.2171,11.2893,13.4311,283.2475,25.035,249.3449,64.7172,3.8762,64.7102,3.8738,334.6172,58.4294,89.6869,32.9701
5.1857,11.2097,11.3098,13.4235,283.2184,25.0379,249.3559,64.7327,3.8686,64.7133,3.8753,334.607,58.4448,89.6669,32.9474
5.1918,11.2084,11.302,13.4379,283.2526,25.0727,249.3634,64.7177,3.8642,64.7046,3.8699,334.6041,58.443,89.6833,32.9622
