hemodynamics fdo2 value,bgDO2,caSys_pCO2,cvSys_pCO2,cvSys_pO2,caSys_pO2,caSys_HCO3,cvSys_HCO3,caSys_O2sat,cvSys_O2sat,caSys_pH,cvSys_pH,caSys_BE
0.709,1287.0283,32.0523,41.2771,49.5129,194.149,22.3942,23.7589,99.5981,84.5248,7.461,7.3918,-1.2553
0.7098,1287.0416,32.0523,41.2959,49.5349,194.1604,22.3879,23.7491,99.5991,84.5326,7.4737,7.3764,-1.2665
0.7106,1287.0591,32.0571,41.2869,49.5308,194.1839,22.4005,23.7587,99.5869,84.5298,7.4706,7.3638,-1.2656
0.7114,1287.0471,32.0682,41.2939,49.5312,194.174,22.3967,23.7523,99.6194,84.5436,7.4658,7.3816,-1.2374
0.7122,1287.0534,32.0365,41.2804,49.5361,194.1866,22.4102,23.75,99.5997,84.5298,7.4787,7.399,-1.2445
0.7129,1287.0664,32.0506,41.2954,49.5188,194.1879,22.3888,23.7543,99.6042,84.5396,7.4579,7.3793,-1.2645
0.7137,1287.0535,32.0372,41.2947,49.5049,194.182,22.3929,23.7505,99.5923,84.5424,7.4594,7.3623,-1.2532
0.7145,1287.0546,32.0609,41.2812,49.5302,194.1647,22.4013,23.7402,99.612,84.5393,7.4587,7.3784,-1.2577
0.7153,1287.0499,32.0503,41.2851,49.534,194.1686,22.4165,23.7549,99.6243,84.5327,7.4583,7.3788,-1.2702
0.7161,1287.068,32.0348,41.2758,49.5267,194.1912,22.3938,23.7652,99.6128,84.5261,7.4744,7.3734,-1.2567
0.7169,1287.0402,32.0335,41.2914,49.532,194.1719,22.4071,23.7635,99.606,84.554,7.4573,7.3798,-1.2623
0.7177,1287.0346,32.0541,41.2828,49.5275,194.1794,22.4065,23.7321,99.6005,84.5393,7.4679,7.3723,-1.2579
0.7185,1287.0425,32.0658,41.2811,49.5243,194.1656,22.4233,23.7506,99.5855,84.5359,7.4862,7.3745,-1.2595
0.7193,1287.0457,32.0409,41.3072,49.5384,194.1697,22.3909,23.7431,99.5997,84.5372,7.4769,7.3688,-1.2662
0.7201,1287.1003,32.032,41.2759,49.5323,194.3127,22.3939,23.7521,99.6014,84.5469,7.474,7.3928,-1.2658
0.7209,1287.0824,32.0387,41.2911,49.5329,194.3625,22.3923,23.75,99.5975,84.5492,7.4626,7.3856,-1.2534
0.7216,1287.0885,32.0385,41.2791,49.5343,194.3428,22.3836,23.7605,99.5972,84.545,7.4739,7.3862,-1.2421
0.7224,1287.0882,32.0569,41.281,49.5343,194.3336,22.3968,23.7432,99.5946,84.5413,7.4817,7.3939,-1.2609
0.7232,1287.1045,32.0459,41.2814,49.535,194.3379,22.4178,23.7349,99.5983,84.5209,7.4849,7.3937,-1.2596
0.724,1287.0981,32.0558,41.305,49.5449,194.3273,22.4009,23.7302,99.6095,84.5405,7.468,7.3953,-1.2429
0.7248,1287.0846,32.0562,41.2916,49.5437,194.3281,22.4043,23.747,99.6,84.5403,7.4534,7.3807,-1.2508
0.7256,1289.1478,32.0612,41.2669,49.7531,201.6058,22.4067,23.7472,99.6246,84.6871,7.4738,7.3767,-1.2543
0.7264,1289.1449,32.0391,41.2669,49.7353,201.6008,22.3926,23.7542,99.6479,84.6791,7.4714,7.3899,-1.2672
0.7272,1289.1468,32.0597,41.2707,49.7297,201.5893,22.398,23.7422,99.6447,84.6875,7.465,7.3731,-1.2554
0.728,1289.1624,32.0715,41.2685,49.7386,201.61,22.4157,23.7367,99.6533,84.6927,7.4514,7.3741,-1.2563
0.7288,1289.1308,32.0501,41.2862,49.7359,201.604,22.4078,23.7471,99.6505,84.6957,7.4743,7.3808,-1.2502
0.7295,1289.1495,32.0479,41.2977,49.7467,201.6079,22.4139,23.7422,99.6469,84.6877,7.4792,7.371,-1.267
0.7303,1289.1481,32.0532,41.2979,49.7396,201.6152,22.3959,23.7532,99.6351,84.6933,7.4657,7.3862,-1.2605
0.7311,1289.1406,32.0619,41.284,49.741,201.6044,22.413,23.7643,99.6416,84.6834,7.4588,7.3879,-1.2679
0.7319,1289.1563,32.0443,41.2723,49.739,201.6107,22.396,23.7428,99.665,84.6773,7.4716,7.3665,-1.2652
0.7327,1289.1375,32.048,41.2747,49.7396,201.5966,22.3994,23.7322,99.6605,84.6893,7.4631,7.3849,-1.2388
0.7335,1289.1298,32.0511,41.2781,49.7411,201.6036,22.408,23.7557,99.6388,84.6876,7.4747,7.3911,-1.2465
0.7343,1289.1282,32.0447,41.265,49.7603,201.593,22.4155,23.7472,99.6356,84.6849,7.4566,7.3774,-1.2589
0.7351,1289.1495,32.0396,41.2872,49.7527,201.5972,22.3888,23.7512,99.6474,84.7005,7.4734,7.3767,-1.2468
0.7359,1289.1408,32.0583,41.2814,49.7456,201.6207,22.3988,23.7481,99.6534,84.6969,7.4595,7.3922,-1.258
0.7367,1289.1352,32.0473,41.2772,49.7299,201.6186,22.3874,23.7374,99.6216,84.6939,7.4752,7.3726,-1.2513
0.7375,1289.1315,32.0506,41.2881,49.734,201.6027,22.386,23.743,99.6433,84.6803,7.4868,7.3917,-1.2501
0.7382,1289.1391,32.0513,41.2781,49.7351,201.59,22.3912,23.7531,99.624,84.6952,7.4475,7.3747,-1.2696
0.739,1289.1401,32.0245,41.2934,49.7331,201.5917,22.409,23.7452,99.6347,84.6751,7.4991,7.3744,-1.2827
0.7398,1289.1355,32.0333,41.2767,49.7335,201.6145,22.3931,23.7455,99.6411,84.673,7.4473,7.3681,-1.2512
0.7406,1289.1258,32.0443,41.2922,49.7355,201.6014,22.3945,23.7483,99.6418,84.6842,7.4863,7.378,-1.2561
0.7414,1289.1281,32.0381,41.2867,49.7388,201.6106,22.4149,23.7409,99.6393,84.6743,7.4622,7.399,-1.266
0.7422,1289.1226,32.0496,41.286,49.7393,201.5933,22.3781,23.7436,99.6468,84.6862,7.4767,7.3726,-1.2715
0.743,1289.1366,32.0425,41.2912,49.7272,201.5956,22.3965,23.7605,99.6502,84.6806,7.4636,7.3699,-1.2603
0.7438,1289.1196,32.068,41.2938,49.752,201.5954,22.3941,23.7551,99.6203,84.6982,7.4886,7.3861,-1.2502
0.7446,1289.152,32.0649,41.2678,49.759,201.6183,22.3905,23.751,99.648,84.6886,7.457,7.3993,-1.2739
0.7454,1289.1388,32.0418,41.2744,49.7403,201.602,22.3983,23.7627,99.652,84.6789,7.4702,7.3793,-1.2397
0.7462,1289.1322,32.0319,41.2803,49.7405,201.5907,22.412,23.7326,99.6352,84.6892,7.4737,7.3687,-1.2591
0.7469,1289.1368,32.0382,41.2578,49.7477,201.5918,22.4012,23.7478,99.6341,84.6944,7.451,7.3878,-1.2558
0.7477,1289.1402,32.0485,41.2707,49.7294,201.5937,22.4134,23.7552,99.6354,84.6875,7.4713,7.3798,-1.2693
0.7485,1289.1508,32.0547,41.2826,49.7415,201.603,22.3928,23.7482,99.656,84.7055,7.4789,7.3793,-1.2625
0.7493,1289.1449,32.0348,41.2746,49.7224,201.602,22.4097,23.7516,99.624,84.7002,7.4771,7.3709,-1.2637
0.7501,1289.1296,32.0522,41.2919,49.7392,201.5992,22.4187,23.738,99.6413,84.6724,7.4619,7.3937,-1.2651
0.7509,1289.138,32.048,41.2865,49.7448,201.6008,22.3926,23.7353,99.6483,84.688,7.4671,7.3873,-1.2469
0.7517,1289.1383,32.0413,41.282,49.7244,201.6031,22.3832,23.7494,99.6364,84.6889,7.4727,7.3814,-1.2582
0.7525,1289.1395,32.0676,41.272,49.7382,201.6102,22.4082,23.7407,99.6486,84.6821,7.474,7.3774,-1.2621
0.7533,1289.1334,32.0551,41.2851,49.7376,201.6144,22.3945,23.7484,99.6509,84.7032,7.4851,7.3815,-1.2871
0.7541,1289.1343,32.0641,41.2717,49.7495,201.6078,22.4003,23.7431,99.6576,84.6938,7.4934,7.3676,-1.2814
0.7549,1289.1373,32.0617,41.28,49.7374,201.6074,22.3872,23.753,99.6344,84.6875,7.4702,7.3757,-1.2586
0.7556,1291.2727,32.062,41.2876,49.9851,209.4029,22.3988,23.7563,99.6784,84.8705,7.4795,7.3837,-1.2704
0.7564,1291.2445,32.0496,41.2924,49.979,209.4034,22.4072,23.7669,99.6759,84.8474,7.4541,7.3759,-1.2653
0.7572,1291.2682,32.0466,41.2889,49.9945,209.4014,22.3888,23.7482,99.686,84.8635,7.4566,7.3735,-1.2641
0.758,1291.2854,32.0625,41.2919,49.9617,209.4009,22.3992,23.7303,99.669,84.8669,7.4757,7.3831,-1.2651
0.7588,1291.2723,32.0394,41.306,49.9836,209.3971,22.4023,23.7374,99.6707,84.8565,7.4894,7.3793,-1.2699
0.7596,1291.2668,32.0796,41.2926,49.9968,209.3991,22.4108,23.7372,99.6718,84.8605,7.4766,7.387,-1.2551
0.7604,1291.3053,32.0679,41.2926,49.9942,209.5528,22.409,23.7484,99.6825,84.8707,7.4753,7.3652,-1.2674
0.7612,1291.3156,32.0522,41.2863,49.9885,209.5616,22.4147,23.7548,99.6728,84.8689,7.4767,7.4002,-1.2592
0.762,1291.3148,32.0523,41.2843,49.9875,209.5497,22.3926,23.7469,99.6776,84.8702,7.4732,7.3752,-1.249
0.7628,1291.3113,32.0624,41.2994,49.9863,209.5609,22.3937,23.7412,99.6839,84.8534,7.4633,7.3729,-1.2799
0.7636,1291.3158,32.0389,41.2976,49.9819,209.5562,22.396,23.7492,99.6884,84.8539,7.4617,7.3688,-1.2517
0.7643,1291.3083,32.051,41.2916,49.9845,209.5366,22.379,23.7563,99.6772,84.8631,7.4718,7.3799,-1.2618
0.7651,1291.3192,32.0452,41.285,49.9815,209.5558,22.396,23.739,99.6597,84.8632,7.4634,7.3903,-1.2438
0.7659,1291.3053,32.0546,41.2645,49.9787,209.5507,22.3793,23.7669,99.6804,84.8624,7.4559,7.3797,-1.2481
0.7667,1291.3275,32.0388,41.2875,49.9905,209.5675,22.3826,23.7458,99.6834,84.8558,7.4673,7.393,-1.2487
0.7675,1291.3171,32.0508,41.3001,49.99,209.5519,22.3941,23.756,99.6693,84.8744,7.4657,7.3883,-1.2693
0.7683,1291.2934,32.0589,41.2833,49.9965,209.5432,22.3845,23.7607,99.6723,84.8675,7.4796,7.3862,-1.2623
0.7691,1291.3296,32.0641,41.2843,49.9934,209.5635,22.4049,23.7572,99.6588,84.8654,7.4905,7.3767,-1.2608
0.7699,1291.2988,32.032,41.2801,49.988,209.5411,22.4107,23.7612,99.6681,84.8639,7.461,7.3935,-1.2567
0.7707,1291.338,32.0342,41.2823,50.0056,209.7306,22.4089,23.7309,99.6887,84.8727,7.4636,7.3854,-1.2689
0.7715,1291.3468,32.0471,41.2717,49.999,209.7148,22.3959,23.7566,99.6831,84.8784,7.4732,7.3816,-1.2577
0.7723,1291.3661,32.0547,41.2871,49.9964,209.7043,22.3901,23.7595,99.6798,84.8602,7.4472,7.3963,-1.2496
0.773,1291.3573,32.0552,41.286,49.9835,209.7041,22.4032,23.7352,99.6662,84.8848,7.4446,7.3936,-1.2346
0.7738,1291.3589,32.0499,41.2728,50.0016,209.7267,22.4065,23.7518,99.6604,84.8513,7.4676,7.3949,-1.249
0.7746,1291.349,32.042,41.2756,49.9645,209.7116,22.4005,23.7661,99.6759,84.8801,7.4894,7.3712,-1.267
0.7754,1293.3813,32.0279,41.2941,50.2602,217.264,22.4019,23.7549,99.6962,85.0602,7.4894,7.3808,-1.259
0.7762,1293.3675,32.0604,41.2772,50.2568,217.2701,22.4043,23.7375,99.7039,85.0654,7.4772,7.3753,-1.2495
0.777,1293.3714,32.057,41.2918,50.2584,217.2687,22.4002,23.756,99.7135,85.0521,7.4651,7.3921,-1.2479
0.7778,1293.3713,32.0557,41.3057,50.2301,217.2664,22.3853,23.7571,99.7055,85.0441,7.4822,7.3699,-1.2567
0.7786,1293.3807,32.0487,41.2993,50.2424,217.2761,22.3971,23.762,99.721,85.0536,7.493,7.3787,-1.2596
0.7794,1293.3953,32.0534,41.3017,50.2427,217.263,22.3971,23.7542,99.7145,85.0544,7.4731,7.3804,-1.255
0.7802,1293.3683,32.0664,41.2954,50.2695,217.2637,22.4008,23.7455,99.7026,85.0499,7.48,7.37,-1.2656
0.781,1293.3604,32.062,41.2938,50.2637,217.2638,22.4039,23.7437,99.7081,85.0743,7.4744,7.3808,-1.2575
0.7817,1293.3646,32.0572,41.2942,50.2473,217.2688,22.4015,23.7451,99.7154,85.051,7.4741,7.3933,-1.2646
0.7825,1293.375,32.0492,41.2859,50.2714,217.2649,22.4095,23.7685,99.6967,85.0582,7.4502,7.3747,-1.2627
0.7833,1293.3688,32.0782,41.2926,50.2384,217.2648,22.3871,23.7367,99.7116,85.0639,7.4806,7.3892,-1.2761
0.7841,1293.3424,32.0539,41.292,50.2453,217.2698,22.4064,23.7623,99.7133,85.0603,7.4754,7.3947,-1.2422
0.7849,1293.3542,32.0636,41.2811,50.2442,217.2697,22.4117,23.7441,99.7198,85.0589,7.4714,7.3735,-1.2514
0.7857,1293.36,32.0422,41.2791,50.2252,217.2412,22.3917,23.7607,99.7145,85.0569,7.4822,7.3654,-1.2728
0.7865,1293.3746,32.0468,41.2967,50.236,217.2651,22.4051,23.7535,99.7194,85.0691,7.4827,7.3837,-1.2578
0.7873,1293.3636,32.0531,41.2751,50.2512,217.2745,22.3862,23.7645,99.6923,85.0491,7.4704,7.3766,-1.2548
0.7881,1293.3902,32.0486,41.2832,50.2677,217.2578,22.3889,23.7694,99.6887,85.0726,7.4896,7.3854,-1.2749
0.7889,1293.3751,32.0507,41.2916,50.2592,217.2631,22.421,23.7452,99.6956,85.0585,7.4705,7.3909,-1.2549
0.7896,1293.3625,32.0478,41.2781,50.2518,217.2547,22.4089,23.7453,99.7045,85.0568,7.4734,7.3887,-1.2491
0.7904,1293.3837,32.0542,41.2866,50.2397,217.2454,22.4023,23.7614,99.7137,85.0778,7.4629,7.3841,-1.2462
0.7912,1293.3743,32.0642,41.29,50.2525,217.2499,22.3866,23.7371,99.7177,85.0577,7.4814,7.354,-1.2669
0.792,1293.3911,32.0389,41.2777,50.2284,217.2419,22.394,23.7336,99.7139,85.0703,7.4751,7.3697,-1.26
0.7928,1293.3588,32.0345,41.297,50.2513,217.2515,22.3982,23.7542,99.7202,85.0577,7.4689,7.3703,-1.253
0.7936,1293.3743,32.0555,41.2756,50.2484,217.267,22.3877,23.7438,99.6943,85.0518,7.4702,7.3907,-1.2523
0.7944,1293.3744,32.0435,41.2938,50.2391,217.2661,22.3959,23.7453,99.7091,85.0706,7.4808,7.3758,-1.2674
0.7952,1293.493,32.043,41.2806,50.25,217.7061,22.398,23.7549,99.704,85.0539,7.4865,7.375,-1.2609
0.796,1293.4737,32.047,41.2825,50.2834,217.6914,22.4116,23.7471,99.7217,85.0635,7.4603,7.3787,-1.2622
0.7968,1293.5163,32.0579,41.2844,50.2573,217.7015,22.4014,23.7502,99.7048,85.0546,7.4428,7.3804,-1.2486
0.7976,1293.4998,32.0704,41.2797,50.2809,217.7014,22.4103,23.7623,99.7114,85.0532,7.4569,7.3818,-1.2545
0.7983,1293.4908,32.055,41.3005,50.2723,217.7004,22.4035,23.7377,99.7139,85.0624,7.4542,7.36,-1.2511
0.7991,1293.4832,32.0468,41.2882,50.28,217.7149,22.3981,23.7424,99.7122,85.0663,7.4931,7.3934,-1.2562
0.7999,1293.4957,32.0735,41.2886,50.2759,217.694,22.4029,23.7619,99.7063,85.0572,7.4769,7.3825,-1.2602
0.8007,1293.4879,32.0634,41.2928,50.2802,217.7102,22.3998,23.7623,99.6857,85.1044,7.4878,7.3854,-1.2543
0.8015,1293.4841,32.051,41.2943,50.2646,217.6922,22.3957,23.7548,99.7271,85.0724,7.475,7.3696,-1.2659
0.8023,1293.4868,32.0478,41.3028,50.2613,217.7128,22.3841,23.749,99.7069,85.0762,7.4749,7.3869,-1.2666
0.8031,1293.4921,32.0292,41.2853,50.2541,217.7248,22.401,23.7566,99.7021,85.0613,7.4647,7.3788,-1.2816
0.8039,1293.4861,32.0579,41.2925,50.2631,217.7076,22.399,23.763,99.7115,85.0633,7.467,7.3782,-1.2612
0.8047,1293.4798,32.0702,41.2809,50.2849,217.7112,22.4082,23.7481,99.7079,85.067,7.4788,7.3759,-1.2572
0.8055,1293.6008,32.0381,41.2862,50.2683,218.1673,22.408,23.7499,99.7159,85.0871,7.4574,7.3932,-1.2627
0.8063,1293.5969,32.0473,41.2854,50.2665,218.1689,22.4006,23.7265,99.7016,85.0833,7.4692,7.3846,-1.2628
0.807,1293.6025,32.0397,41.2807,50.2734,218.1496,22.4023,23.7465,99.7084,85.0838,7.4715,7.3849,-1.2622
0.8078,1293.5841,32.0447,41.2888,50.2696,218.1625,22.3936,23.7569,99.7179,85.0834,7.483,7.3866,-1.2327
0.8086,1293.6071,32.0588,41.2942,50.2704,218.1717,22.4182,23.7555,99.7004,85.0719,7.4663,7.356,-1.2751
0.8094,1293.611,32.0398,41.2871,50.2851,218.151,22.4068,23.7559,99.7155,85.0828,7.4907,7.3609,-1.2496
0.8102,1293.6136,32.067,41.2995,50.2818,218.1847,22.4042,23.746,99.7158,85.0855,7.4809,7.3762,-1.2788
0.811,1293.6176,32.0466,41.2952,50.2888,218.162,22.3935,23.7528,99.7152,85.0734,7.4697,7.3781,-1.2668
0.8118,1293.6139,32.0633,41.2667,50.2961,218.1764,22.3981,23.7435,99.7051,85.0834,7.4481,7.3788,-1.2625
0.8126,1293.6021,32.0459,41.264,50.2609,218.1651,22.3933,23.7582,99.7109,85.0971,7.4501,7.3809,-1.2561
0.8134,1293.6138,32.0699,41.2961,50.2722,218.1667,22.4092,23.7294,99.7212,85.09,7.4789,7.3607,-1.2597
0.8142,1293.6288,32.056,41.2964,50.2856,218.1703,22.3874,23.7417,99.6964,85.0671,7.4813,7.3741,-1.2701
0.815,1293.6109,32.0414,41.2882,50.2839,218.1708,22.391,23.7338,99.7124,85.0732,7.4727,7.3954,-1.2563
0.8157,1293.6226,32.0539,41.3135,50.2841,218.1612,22.4138,23.7508,99.7243,85.0796,7.4768,7.3805,-1.2576
0.8165,1293.599,32.0458,41.2701,50.2678,218.1669,22.4044,23.7515,99.7129,85.0762,7.4687,7.3742,-1.266
0.8173,1293.6193,32.0579,41.3058,50.2884,218.1747,22.3907,23.7453,99.7292,85.0779,7.4684,7.394,-1.2559
0.8181,1293.6007,32.0432,41.2612,50.2654,218.1704,22.3942,23.7474,99.7112,85.0862,7.4667,7.3786,-1.2586
0.8189,1293.609,32.0573,41.2823,50.2818,218.1773,22.4032,23.7437,99.7251,85.0808,7.4762,7.3767,-1.2631
0.8197,1293.5975,32.0501,41.2995,50.2776,218.1757,22.3967,23.7592,99.706,85.0748,7.4725,7.3714,-1.2542
0.8205,1293.6329,32.0554,41.2892,50.2711,218.2828,22.3917,23.7587,99.7015,85.0734,7.4727,7.3671,-1.2643
0.8213,1293.6294,32.0555,41.2989,50.2943,218.3058,22.4252,23.7532,99.696,85.0731,7.463,7.4006,-1.249
0.8221,1293.6392,32.0533,41.3004,50.2815,218.2959,22.3863,23.7498,99.7141,85.0877,7.4724,7.381,-1.2636
0.8229,1293.6322,32.0497,41.3039,50.2663,218.3133,22.4019,23.7528,99.6949,85.0748,7.4702,7.3893,-1.2613
0.8237,1293.657,32.0357,41.3091,50.2934,218.3007,22.4042,23.7766,99.7277,85.0884,7.4553,7.3835,-1.2598
0.8244,1293.6443,32.0619,41.2994,50.285,218.2881,22.4145,23.7517,99.6861,85.101,7.4637,7.3777,-1.258
0.8252,1295.2386,32.0424,41.3078,50.4364,224.3747,22.3983,23.7606,99.7155,85.1795,7.4789,7.3755,-1.2458
0.826,1295.2351,32.0418,41.315,50.4309,224.3822,22.4025,23.7503,99.7413,85.1867,7.4671,7.401,-1.2642
0.8268,1295.2275,32.0562,41.295,50.445,224.4047,22.4071,23.7645,99.7226,85.2022,7.4813,7.3666,-1.249
0.8276,1295.232,32.0579,41.3078,50.431,224.3916,22.3989,23.7766,99.7392,85.19,7.4565,7.362,-1.2645
0.8284,1295.2253,32.049,41.2865,50.4455,224.3809,22.3945,23.7515,99.7368,85.1826,7.4747,7.3744,-1.2534
0.8292,1295.2282,32.062,41.2801,50.4478,224.3917,22.4019,23.7585,99.7241,85.1753,7.4538,7.3744,-1.2617
0.83,1295.2378,32.0422,41.3115,50.4402,224.3728,22.4013,23.7589,99.7429,85.1779,7.4849,7.4045,-1.2592
0.8308,1295.2203,32.0388,41.2989,50.4426,224.3966,22.3923,23.7475,99.7265,85.1735,7.4682,7.3785,-1.2565
0.8316,1295.2157,32.0662,41.2941,50.4419,224.3732,22.4026,23.752,99.7252,85.19,7.4687,7.3869,-1.2701
0.8324,1295.2378,32.0535,41.2931,50.4245,224.3885,22.393,23.7441,99.7323,85.1964,7.4675,7.3746,-1.2523
0.8331,1295.2283,32.0462,41.3021,50.4398,224.3849,22.4207,23.7522,99.7339,85.1836,7.4794,7.378,-1.2666
0.8339,1295.2225,32.048,41.2966,50.424,224.3816,22.4035,23.7503,99.7224,85.1955,7.4788,7.3744,-1.2688
0.8347,1295.2279,32.036,41.3061,50.4479,224.3953,22.407,23.7618,99.7226,85.196,7.4575,7.3792,-1.261
0.8355,1295.228,32.0359,41.2968,50.456,224.3778,22.4094,23.7428,99.7292,85.1865,7.4649,7.395,-1.2525
0.8363,1295.2386,32.0579,41.3061,50.4195,224.37,22.4151,23.7731,99.7188,85.1767,7.4881,7.3827,-1.2586
0.8371,1295.2316,32.0416,41.3011,50.4203,224.391,22.3943,23.756,99.7067,85.192,7.4566,7.3881,-1.253
0.8379,1295.239,32.0451,41.2939,50.4246,224.3952,22.3993,23.7621,99.7233,85.17,7.457,7.3879,-1.2572
0.8387,1295.2258,32.0309,41.3204,50.4439,224.3871,22.4073,23.7669,99.7375,85.1851,7.4558,7.3788,-1.2637
0.8395,1295.2427,32.0316,41.2888,50.4559,224.3978,22.411,23.7773,99.7412,85.1831,7.4585,7.3741,-1.2659
0.8403,1295.2201,32.0421,41.3012,50.4681,224.3888,22.3819,23.7512,99.7302,85.1852,7.4629,7.3729,-1.263
0.8411,1295.2356,32.0467,41.3122,50.4381,224.399,22.3977,23.76,99.7164,85.1861,7.4563,7.3873,-1.2404
0.8418,1295.2276,32.0469,41.311,50.4444,224.384,22.3914,23.7583,99.7481,85.1906,7.4588,7.3763,-1.2621
0.8426,1295.2187,32.0431,41.2923,50.4402,224.3778,22.4111,23.7675,99.7259,85.1905,7.4645,7.3711,-1.2656
0.8434,1295.2377,32.0359,41.2996,50.4339,224.3914,22.4201,23.7426,99.7273,85.1649,7.4883,7.3788,-1.2469
0.8442,1295.2433,32.071,41.3105,50.4617,224.3782,22.4134,23.7749,99.7229,85.1866,7.4884,7.3912,-1.2656
0.845,1297.1126,32.0319,41.3005,50.6477,231.8322,22.4092,23.7675,99.7738,85.3327,7.4652,7.3882,-1.2561
0.8458,1297.124,32.0515,41.3075,50.638,231.8286,22.4035,23.7586,99.7595,85.321,7.4576,7.3786,-1.2562
0.8466,1297.13,32.056,41.295,50.6307,231.8004,22.3933,23.7596,99.7566,85.3226,7.456,7.3823,-1.2576
0.8474,1297.1187,32.0367,41.3164,50.6422,231.8196,22.4081,23.759,99.7516,85.3281,7.4759,7.379,-1.2642
0.8482,1297.115,32.063,41.3052,50.6306,231.8275,22.4055,23.7568,99.7695,85.3309,7.482,7.3797,-1.2463
0.849,1297.1056,32.0421,41.3123,50.6295,231.8211,22.414,23.7581,99.7626,85.3192,7.4687,7.3915,-1.2542
0.8497,1297.1299,32.0436,41.3009,50.6382,231.7908,22.3937,23.7643,99.7682,85.3243,7.4658,7.3593,-1.26
0.8505,1297.127,32.0652,41.2898,50.6421,231.884,22.3918,23.7654,99.7638,85.3292,7.4533,7.3885,-1.2479
0.8513,1297.1535,32.0495,41.2888,50.6406,231.8936,22.3926,23.7558,99.7584,85.325,7.4708,7.3755,-1.2603
0.8521,1297.1407,32.0322,41.2875,50.6489,231.8661,22.4245,23.7568,99.7552,85.3233,7.462,7.3737,-1.2534
0.8529,1297.1284,32.0533,41.3035,50.6285,231.8756,22.4144,23.7647,99.7637,85.3298,7.4581,7.382,-1.2596
0.8537,1297.1412,32.0584,41.3021,50.6463,231.8724,22.4074,23.7625,99.775,85.3207,7.4629,7.3851,-1.2555
0.8545,1297.1415,32.0516,41.2905,50.6263,231.8878,22.3928,23.7575,99.7576,85.3255,7.4641,7.3676,-1.2544
0.8553,1297.1403,32.0542,41.2877,50.6345,231.9035,22.4012,23.7565,99.7554,85.3367,7.4636,7.3947,-1.2588
0.8561,1297.1298,32.0581,41.2959,50.6416,231.8857,22.4039,23.7629,99.7696,85.334,7.4712,7.3919,-1.249
0.8569,1297.1451,32.0548,41.3011,50.6388,231.8771,22.3828,23.7619,99.759,85.3261,7.4684,7.3685,-1.2684
0.8577,1297.1509,32.0553,41.3049,50.6448,231.896,22.4045,23.7537,99.7603,85.3173,7.4765,7.3762,-1.258
0.8584,1297.1454,32.031,41.2803,50.6436,231.889,22.3927,23.7525,99.7564,85.3175,7.4686,7.3913,-1.2533
0.8592,1297.1524,32.0623,41.2816,50.6514,231.885,22.3972,23.7443,99.7734,85.343,7.48,7.3694,-1.2488
0.86,1297.1436,32.0391,41.3096,50.6335,231.8994,22.4087,23.769,99.7521,85.3371,7.4784,7.3786,-1.2644
0.8608,1297.1387,32.0496,41.3234,50.6521,231.8903,22.4112,23.757,99.7801,85.3232,7.4715,7.3904,-1.2618
0.8616,1297.139,32.0464,41.3043,50.6295,231.8994,22.3963,23.7448,99.7727,85.3271,7.4682,7.3672,-1.2647
0.8624,1297.1366,32.0615,41.3021,50.6245,231.8802,22.4076,23.7656,99.7575,85.3304,7.4847,7.3795,-1.2676
0.8632,1297.1422,32.0416,41.2862,50.6429,231.9068,22.4083,23.7652,99.7389,85.329,7.4702,7.3918,-1.2535
0.864,1297.1415,32.0361,41.2953,50.6354,231.8879,22.3976,23.7534,99.7751,85.311,7.4682,7.3878,-1.2461
0.8648,1297.1474,32.0513,41.3177,50.6401,231.893,22.3914,23.7726,99.7767,85.3359,7.472,7.3798,-1.2452
0.8656,1297.1325,32.0592,41.3015,50.6451,231.8963,22.3931,23.7723,99.763,85.3252,7.4746,7.3729,-1.2664
0.8664,1297.1443,32.0651,41.2902,50.6573,231.8859,22.3965,23.751,99.7593,85.3363,7.4627,7.3704,-1.2499
0.8671,1297.1323,32.0504,41.2939,50.6549,231.8965,22.4064,23.7538,99.7587,85.3271,7.47,7.3726,-1.2664
0.8679,1297.146,32.0576,41.3028,50.6186,231.8821,22.4081,23.755,99.7851,85.341,7.4717,7.389,-1.2517
0.8687,1297.1473,32.052,41.3006,50.6308,231.902,22.392,23.765,99.749,85.3163,7.466,7.373,-1.2554
0.8695,1297.1431,32.0554,41.3003,50.6566,231.8889,22.3926,23.7727,99.7502,85.3432,7.4563,7.3821,-1.2634
0.8703,1297.1506,32.0597,41.3041,50.6186,231.9497,22.3988,23.7466,99.756,85.3412,7.4841,7.3769,-1.2371
0.8711,1297.1605,32.0391,41.2886,50.6451,231.9744,22.4003,23.7669,99.7643,85.3472,7.47,7.3902,-1.258
0.8719,1297.1624,32.0557,41.3007,50.6248,231.9506,22.3946,23.7575,99.7495,85.3328,7.4831,7.3756,-1.2783
0.8727,1297.1553,32.051,41.2956,50.6428,231.9572,22.3923,23.761,99.7654,85.333,7.4627,7.3783,-1.269
0.8735,1297.1429,32.0483,41.3025,50.6503,231.9446,22.4099,23.7561,99.7688,85.3221,7.4853,7.3876,-1.2635
0.8743,1297.15,32.0474,41.3135,50.6448,231.9576,22.3841,23.7617,99.7769,85.335,7.4767,7.388,-1.246
0.8751,1298.7544,32.0789,41.3163,50.854,238.3007,22.3776,23.7615,99.7941,85.4722,7.4656,7.3739,-1.2561
