hemodynamics mvo2 value,caSys_pCO2,cvSys_pCO2,caSys_HCO3,cvSys_HCO3,caSys_BE,bgDO2,caSys_pH,cvSys_pH,cvSys_pO2,caSys_pO2,caSys_O2sat,cvSys_O2sat
1289.7898,146.3472,182.993,39.5312,45.0231,8.1767,1097.678,7.0369,7.0031,9.864,53.1004,86.9071,5.6608
1291.1912,146.35,183.0252,39.5368,45.0077,8.1882,1097.6806,7.058,7.0038,9.8539,53.0815,86.927,5.6386
1292.5926,146.3669,182.9955,39.5447,45.0224,8.1725,1097.6942,7.0519,7.0174,9.8505,53.0721,86.9246,5.6304
1293.994,146.3403,183.0013,39.5553,45.0046,8.1956,1097.6935,7.0506,7.0134,9.8731,53.0809,86.8956,5.6396
1295.3954,146.3574,182.9999,39.5439,45.0237,8.1938,1097.6685,7.0647,7.0027,9.8601,53.0594,86.9227,5.6047
1296.7968,146.3593,183.0013,39.5463,45.0033,8.1924,1097.6765,7.071,6.9988,9.8681,53.1037,86.9236,5.6356
1298.1982,146.3519,182.9933,39.5406,45.0233,8.2007,1097.6811,7.0639,7.0006,9.8715,53.0742,86.8998,5.6291
1299.5996,146.3549,182.9968,39.5394,44.992,8.1825,1097.672,7.0503,7.0131,9.8574,53.0968,86.8997,5.6525
1301.001,146.3463,182.9875,39.5304,45.0039,8.1812,1097.6749,7.0507,7.0017,9.8652,53.0923,86.919,5.6267
1302.4024,146.3405,183.0201,39.533,45.0073,8.1889,1097.6671,7.0697,7.0232,9.8686,53.0999,86.8977,5.6247
1303.8038,146.3603,182.9974,39.5537,45.0163,8.1786,1097.6754,7.0391,6.9949,9.8653,53.0742,86.9034,5.622
1305.2052,146.3728,182.9763,39.5511,45.0026,8.1917,1097.675,7.0443,7.0107,9.8473,53.0744,86.9203,5.6292
1306.6066,146.3492,183.0065,39.5474,45.0211,8.1775,1097.6758,7.0639,7.011,9.8566,53.0607,86.8948,5.6242
1308.008,146.3399,183.0018,39.5475,44.9941,8.1988,1097.6824,7.0582,7.0096,9.8419,53.0953,86.9048,5.6345
1309.4094,146.364,183.0015,39.5465,45.0126,8.1961,1097.6765,7.0372,7.0127,9.855,53.072,86.919,5.6293
1310.8108,146.3465,182.9837,39.5524,45.0016,8.1821,1097.6891,7.0517,7.0161,9.8607,53.0929,86.9307,5.634
1312.2122,146.3481,182.9942,39.5459,44.9967,8.1915,1097.6782,7.0373,7.023,9.8737,53.079,86.9053,5.645
1313.6136,146.3443,182.9854,39.5465,45.0054,8.1853,1097.6716,7.0584,7.0064,9.866,53.074,86.9112,5.6361
1315.015,146.3559,183.0011,39.533,45.0123,8.1738,1097.6947,7.0758,7.0114,9.8616,53.0768,86.9011,5.6153
1316.4164,146.3407,182.9928,39.5276,45.0111,8.1866,1097.6717,7.0462,6.9982,9.8709,53.0789,86.894,5.6294
1317.8178,146.3547,182.9738,39.5309,45.0245,8.1795,1097.6874,7.0457,7.0196,9.8502,53.0904,86.9009,5.6156
1319.2192,146.3585,182.9893,39.5369,45.0108,8.1909,1097.6973,7.0624,7.0348,9.863,53.0783,86.9097,5.6372
1320.6206,146.3552,182.995,39.5459,45.0177,8.2013,1097.6752,7.0348,7.0062,9.8669,53.0747,86.9116,5.6353
1322.022,146.3353,182.9874,39.5316,45.0141,8.1951,1097.6562,7.0624,7.0035,9.8667,53.0713,86.9079,5.6238
1323.4234,146.3436,182.9916,39.5344,45.0115,8.1992,1097.6881,7.0476,7.0109,9.8464,53.0883,86.8918,5.6269
1324.8248,146.3405,182.9672,39.539,45.0053,8.2022,1097.6655,7.0515,7.0092,9.8529,53.0878,86.9159,5.6362
1326.2262,146.3509,182.9802,39.5331,45.0181,8.1863,1097.6739,7.0487,6.9934,9.8387,53.0894,86.8972,5.6422
1327.6276,146.3229,183.0017,39.543,45.0025,8.1849,1097.691,7.0483,7.0068,9.8477,53.0764,86.9135,5.6273
1329.029,146.3622,182.9696,39.5475,45.007,8.1926,1097.6956,7.0494,7.0105,9.8556,53.0717,86.9043,5.6281
1330.4304,146.3409,182.981,39.5377,45.0136,8.1842,1097.6778,7.0447,7.0267,9.8691,53.0734,86.8991,5.6303
1331.8318,146.3362,182.9947,39.5521,45.003,8.1985,1097.6795,7.0755,7.0141,9.8583,53.0786,86.9093,5.6274
1333.2332,146.358,182.988,39.5483,45.0036,8.1789,1097.6598,7.0459,7.0103,9.8529,53.0817,86.9086,5.6132
1334.6346,146.3434,182.9668,39.5519,45.0201,8.1732,1097.6722,7.0224,7.0249,9.8692,53.0946,86.9308,5.6466
1336.036,146.347,183.0033,39.5547,44.9982,8.1897,1097.6745,7.044,7.0254,9.8511,53.0714,86.9159,5.6532
1337.4374,146.3515,182.9928,39.5444,45.0337,8.1992,1097.6922,7.0558,6.9993,9.8627,53.0783,86.8976,5.6345
1338.8388,146.3349,182.9846,39.5441,45.0089,8.2079,1097.6737,7.0433,7.0088,9.8507,53.0865,86.9012,5.6512
1340.2402,146.3688,183.0014,39.5286,44.9909,8.1944,1097.6739,7.0501,6.9783,9.8519,53.0886,86.9005,5.6298
1341.6416,146.3697,182.9985,39.548,45.0032,8.1941,1097.6689,7.0517,7.0122,9.8648,53.0731,86.9273,5.6165
1343.043,146.3501,182.9919,39.5428,45.0127,8.1907,1097.6949,7.0479,7.0073,9.8723,53.0594,86.9149,5.6319
1344.4444,146.3518,182.994,39.5401,45.0065,8.1885,1097.6698,7.0381,7.0073,9.8532,53.0607,86.9268,5.6429
1345.8458,146.3416,182.9808,39.5444,45.0165,8.1903,1097.6771,7.0526,6.9901,9.8659,53.0789,86.9085,5.6309
1347.2472,146.3343,182.9956,39.5413,45.0133,8.1932,1097.6806,7.0542,7.0065,9.8432,53.0843,86.9097,5.6308
1348.6486,146.3538,183.0133,39.5312,45.0012,8.1905,1097.6618,7.0461,7.0022,9.8544,53.088,86.9039,5.6239
1350.0501,146.3387,182.9785,39.5428,45.0071,8.1712,1097.6689,7.0423,7.0084,9.8559,53.067,86.8922,5.6264
1351.4515,146.3591,182.99,39.5315,45.0157,8.184,1097.6811,7.0296,6.9976,9.8674,53.0625,86.9072,5.6328
1352.8529,146.3611,182.994,39.5374,45.0176,8.196,1097.6396,7.0485,6.9997,9.8573,53.0761,86.925,5.6319
1354.2543,146.3421,182.9896,39.5492,45.0089,8.1842,1097.6872,7.0515,7.0042,9.8553,53.0856,86.923,5.6259
1355.6557,146.3363,182.9907,39.5376,45.0127,8.1902,1097.6919,7.054,7.0139,9.8807,53.0668,86.9055,5.6327
1357.0571,146.3468,182.9718,39.5467,44.9966,8.1814,1097.6681,7.0431,6.9924,9.8445,53.0736,86.893,5.636
1358.4585,146.3778,183.0039,39.5389,44.9998,8.1941,1097.6723,7.051,7.0015,9.8652,53.0667,86.9141,5.633
1359.8599,146.3538,182.9843,39.5494,45.0204,8.1952,1097.6716,7.0493,7.0131,9.8546,53.0705,86.9038,5.6521
1361.2613,146.3325,182.9809,39.5235,44.9926,8.198,1097.6578,7.0525,7.0072,9.8627,53.087,86.9239,5.623
1362.6627,146.3535,182.9996,39.5556,45.0015,8.1939,1097.672,7.0538,6.9977,9.8502,53.0722,86.9026,5.622
1364.0641,146.3654,182.9824,39.5464,45.0046,8.1864,1097.6727,7.0349,7.014,9.8511,53.0814,86.9082,5.6308
1365.4655,146.3315,182.982,39.54,45.0193,8.18,1097.6754,7.0503,7.0228,9.8621,53.0776,86.9116,5.6265
1366.8669,146.3403,182.9959,39.5545,45.0087,8.1827,1097.6812,7.0576,7.0153,9.8713,53.0868,86.8964,5.6252
1368.2683,146.3455,182.9937,39.5241,44.988,8.1837,1097.6749,7.0783,7.0046,9.8533,53.0764,86.9076,5.6083
1369.6697,146.3359,182.9819,39.5486,45.0008,8.1892,1097.6933,7.0464,7.012,9.8627,53.0943,86.9267,5.6286
1371.0711,146.3496,182.9997,39.5504,45.0277,8.1902,1097.6946,7.0574,7.0212,9.8639,53.0786,86.9042,5.6262
1372.4725,146.3586,182.9875,39.5312,45.0197,8.193,1097.6717,7.0379,7.0249,9.8524,53.0652,86.9157,5.6212
1373.8739,146.3524,182.9767,39.5401,45.0341,8.1899,1097.694,7.0307,7.0153,9.8708,53.0919,86.915,5.6242
1375.2753,146.3411,182.9971,39.5364,44.9935,8.1686,1097.6913,7.0516,7.0157,9.8624,53.0939,86.9147,5.6409
1376.6767,146.344,182.9973,39.5385,45.0246,8.1879,1097.6816,7.0461,6.999,9.8533,53.0743,86.9047,5.6416
1378.0781,146.3411,182.9742,39.5364,45.0128,8.1908,1097.6831,7.0486,6.9915,9.8728,53.0844,86.9103,5.6248
1379.4795,146.3422,182.9749,39.5333,45.0151,8.1976,1097.6823,7.0499,7.0161,9.8607,53.0854,86.9305,5.6328
1380.8809,146.3617,182.9849,39.5411,45.0041,8.1995,1097.6609,7.0429,7.0155,9.8614,53.0886,86.9131,5.6171
1382.2823,146.3469,182.968,39.557,45.018,8.1853,1097.6714,7.026,6.9891,9.853,53.0824,86.9271,5.6137
1383.6837,146.3421,183.0003,39.5393,44.9784,8.2009,1097.6791,7.0447,7.0114,9.8582,53.0709,86.9107,5.6473
1385.0851,146.3532,182.9938,39.5457,45.012,8.1836,1097.6773,7.0315,7.0223,9.8753,53.0805,86.9042,5.6242
1386.4865,146.3414,183.0045,39.557,45.0146,8.1864,1097.6819,7.048,7.0195,9.8579,53.076,86.9117,5.6128
1387.8879,146.3624,182.9972,39.5374,45.0269,8.1744,1097.6922,7.0524,6.998,9.858,53.0852,86.9011,5.6255
1389.2893,146.3637,182.978,39.5263,45.0045,8.1688,1097.6994,7.0509,7.0097,9.868,53.0719,86.9091,5.636
1390.6907,146.3576,182.9805,39.5533,45.0041,8.183,1097.6784,7.0454,7.0231,9.8577,53.1002,86.8935,5.6338
1392.0921,146.3434,182.9969,39.5392,45.0063,8.1889,1097.6681,7.0355,7.0106,9.8587,53.0828,86.9112,5.6434
1393.4935,146.3486,182.9884,39.5355,44.9937,8.204,1097.6805,7.0534,6.9989,9.8566,53.0829,86.9012,5.6273
1394.8949,146.3604,182.9837,39.5441,45.0168,8.1926,1097.6827,7.0467,6.9905,9.8751,53.0811,86.91,5.6435
1396.2963,146.3535,182.9961,39.5535,45.0079,8.184,1097.6807,7.0402,7.019,9.8485,53.0726,86.9194,5.6257
1397.6977,146.3557,182.9891,39.5316,45.0087,8.1887,1097.6703,7.0382,7.021,9.8646,53.0777,86.9154,5.6371
1399.0991,146.3393,182.9892,39.5139,45.0244,8.1905,1097.687,7.0487,7.006,9.8394,53.0912,86.9093,5.6233
1400.5005,146.3559,182.9901,39.5355,45.028,8.1944,1097.6838,7.0487,7.006,9.8423,53.0852,86.9035,5.6259
1401.9019,146.3556,183.0063,39.5385,45.0142,8.2026,1097.6772,7.0354,6.992,9.8687,53.0686,86.9269,5.6337
1403.3033,146.3427,182.9872,39.5353,45.0105,8.184,1097.6692,7.0507,7.0102,9.8678,53.0763,86.9036,5.6166
1404.7047,146.3422,183.0039,39.5417,45.0067,8.1739,1097.6717,7.0561,7.0034,9.871,53.0663,86.9101,5.6531
1406.1061,146.3399,182.9577,39.5262,45.018,8.1987,1097.6719,7.0536,7.0058,9.8489,53.0781,86.896,5.6309
1407.5075,146.3539,182.9932,39.5393,45.005,8.1876,1097.6744,7.0466,6.9897,9.845,53.0666,86.9055,5.6243
1408.9089,146.3508,182.9864,39.5336,45.0138,8.1924,1097.6985,7.0428,7.0038,9.8503,53.0873,86.9053,5.6393
1410.3103,146.3637,183.0078,39.5323,45.0068,8.1776,1097.6795,7.033,7.0217,9.8845,53.097,86.9052,5.6262
1411.7117,146.3354,182.9898,39.547,45.0003,8.2099,1097.6813,7.0433,7.0148,9.8657,53.0731,86.9141,5.6412
1413.1131,146.361,182.989,39.5329,45.014,8.1878,1097.6976,7.0517,7.0064,9.8658,53.0858,86.9103,5.6208
1414.5145,146.3534,183.005,39.5376,45.0086,8.1814,1097.6779,7.0395,7.0111,9.8502,53.0852,86.9119,5.6328
1415.9159,146.3555,183.0151,39.5408,45.0059,8.1932,1097.6931,7.0611,7.0126,9.8517,53.0954,86.9222,5.6363
1417.3173,146.3389,182.98,39.5305,45.0069,8.1976,1097.6768,7.0449,7.0197,9.8529,53.0879,86.929,5.6077
1418.7187,146.3367,183.0036,39.5459,45.011,8.1888,1097.6639,7.0442,6.9961,9.8712,53.0816,86.9139,5.622
1420.1201,146.359,183.0051,39.5427,45.0055,8.1926,1097.6681,7.0505,7.0131,9.8808,53.0771,86.9193,5.6119
1421.5215,146.3618,182.9936,39.5303,44.998,8.1978,1097.6573,7.0557,7.0178,9.8706,53.0785,86.8919,5.6102
1422.9229,146.3356,182.994,39.5408,44.9993,8.1667,1097.6736,7.0548,7.0185,9.8555,53.0719,86.9123,5.632
1424.3243,146.3662,182.9913,39.5467,45.0069,8.1955,1097.6671,7.047,7.0084,9.8601,53.0875,86.8994,5.6234
1425.7257,146.3479,182.997,39.534,44.9957,8.1945,1097.6839,7.0552,7.0196,9.874,53.079,86.9214,5.6386
1427.1271,146.3565,182.9916,39.5371,45.0215,8.1856,1097.6877,7.0405,7.021,9.8524,53.0692,86.9176,5.6529
1428.5285,146.3457,182.9926,39.5386,45.0186,8.1996,1097.6787,7.0469,6.9914,9.8656,53.0828,86.902,5.6098
1429.9299,146.3463,182.9815,39.5434,45.0126,8.1807,1097.6675,7.0585,6.9984,9.868,53.0779,86.9261,5.6334
1431.3313,146.3458,182.9898,39.5429,44.9974,8.1904,1097.6797,7.053,6.9956,9.8789,53.0868,86.8968,5.6297
1432.7327,146.3659,182.9923,39.5637,45.0202,8.1891,1097.6719,7.0502,7.0007,9.8581,53.0861,86.903,5.6234
1434.1341,146.3491,182.9724,39.5272,45.0128,8.1911,1097.6743,7.0387,7.0307,9.8607,53.083,86.9248,5.6244
1435.5355,146.3323,182.9779,39.534,45.0065,8.1901,1097.6779,7.0575,7.0161,9.8521,53.0648,86.9,5.631
1436.9369,146.3565,182.9754,39.5587,45.0128,8.2044,1097.679,7.0515,7.0265,9.8586,53.0832,86.9174,5.6352
1438.3383,146.3571,182.9979,39.5375,45.0121,8.1856,1097.6718,7.0435,7.0047,9.8491,53.0724,86.9158,5.6397
1439.7397,146.345,183.0018,39.5445,45.0109,8.1851,1097.6843,7.0543,6.9926,9.861,53.0798,86.9251,5.6351
1441.1411,146.3579,183.0008,39.5393,45.0048,8.1851,1097.668,7.0566,7.0284,9.8777,53.0651,86.919,5.624
1442.5425,146.3457,182.9943,39.5525,45.0171,8.1655,1097.6852,7.0569,6.9985,9.8614,53.0605,86.9063,5.6345
1443.9439,146.3554,182.9952,39.5421,44.9913,8.1949,1097.6695,7.0648,7.0218,9.8601,53.0785,86.8972,5.6581
1445.3453,146.3479,182.9923,39.5285,45.039,8.1934,1097.6721,7.0456,7.0142,9.8715,53.085,86.8981,5.6238
1446.7467,146.3761,183.0042,39.544,45.0117,8.1886,1097.6849,7.0419,7.0131,9.8649,53.0716,86.9083,5.637
1448.1481,146.3474,182.987,39.5325,45.0186,8.172,1097.6877,7.0698,7.0013,9.8563,53.0803,86.9321,5.6258
1449.5495,146.3515,182.995,39.5436,45.0193,8.1886,1097.6875,7.0632,6.9925,9.8687,53.0927,86.9059,5.6312
1450.951,146.3415,182.9947,39.5491,45.0068,8.1832,1097.6625,7.0533,6.997,9.8475,53.0855,86.9082,5.6233
1452.3524,146.3489,182.9711,39.5281,45.0115,8.1996,1097.6772,7.0431,6.9929,9.8726,53.0896,86.9013,5.6282
1453.7538,146.3469,182.9726,39.5282,45.0259,8.1894,1097.6946,7.0329,7.0127,9.8472,53.0866,86.9037,5.6219
1455.1552,146.3522,182.9783,39.5467,44.9978,8.1863,1097.6763,7.0619,7.0019,9.8596,53.0799,86.9103,5.6344
1456.5566,146.3448,182.9888,39.5343,45.009,8.183,1097.6777,7.0666,7.0432,9.8574,53.059,86.9056,5.6233
1457.958,146.3285,183.0038,39.5303,44.9998,8.1881,1097.674,7.0639,7.0152,9.8455,53.0935,86.9336,5.6223
1459.3594,146.3304,182.9855,39.5257,45.007,8.1968,1097.6759,7.0513,7.0152,9.8473,53.067,86.9082,5.6236
1460.7608,146.352,182.9816,39.5386,45.0285,8.1879,1097.6855,7.0385,7.0131,9.8385,53.0873,86.9175,5.6394
1462.1622,146.3496,182.9803,39.5521,45.0013,8.1677,1097.6747,7.0464,7.024,9.8812,53.0801,86.9324,5.638
1463.5636,146.3633,182.9853,39.5287,44.9931,8.2069,1097.6808,7.0442,7.0072,9.8613,53.0795,86.9113,5.6333
1464.965,146.3507,182.9793,39.5517,44.9909,8.1879,1097.6887,7.0558,7.0066,9.8515,53.0897,86.9154,5.625
1466.3664,146.3562,182.9722,39.5382,45.0119,8.199,1097.6811,7.0615,7.0246,9.8496,53.0716,86.9145,5.6247
1467.7678,146.3555,182.9615,39.552,45.0136,8.1853,1097.6963,7.0412,7.0143,9.8469,53.072,86.8947,5.6307
1469.1692,146.3437,182.9691,39.5218,45.0105,8.1842,1097.6774,7.0659,7.0056,9.8636,53.0774,86.8988,5.6247
1470.5706,146.3505,182.9965,39.5398,45.0117,8.2036,1097.6941,7.0485,6.9978,9.8506,53.0997,86.925,5.6357
1471.972,146.3688,182.9979,39.5404,45.0031,8.1626,1097.6764,7.041,7.007,9.8682,53.0664,86.9166,5.6185
1473.3734,146.3554,183.0035,39.5268,45.0068,8.1867,1097.6893,7.059,7.0216,9.8605,53.0801,86.9098,5.65
1474.7748,146.3436,182.9891,39.5239,45.0266,8.2019,1097.668,7.0447,6.9962,9.8554,53.0911,86.9271,5.625
1476.1762,146.3609,182.9555,39.5454,45.0039,8.2008,1097.6825,7.0513,7.0129,9.8768,53.0851,86.9121,5.6349
1477.5776,146.3526,182.9947,39.5607,45.0022,8.1953,1097.6901,7.0567,7.0079,9.8546,53.0844,86.9289,5.6327
1478.979,146.3623,182.9907,39.5291,45.0196,8.2008,1097.6859,7.0458,7.0059,9.8571,53.0683,86.9359,5.6233
1480.3804,146.3602,182.9922,39.5469,45.0049,8.1824,1097.6595,7.063,7.003,9.8487,53.0675,86.8974,5.628
1481.7818,146.339,182.9754,39.5335,45.0067,8.1932,1097.661,7.0493,7.0279,9.8588,53.079,86.9093,5.6441
1483.1832,146.3516,182.988,39.518,45.0138,8.1899,1097.6577,7.0466,7.0202,9.8736,53.0685,86.9512,5.6336
1484.5846,146.3392,182.981,39.5358,44.9921,8.202,1097.685,7.0479,7.0133,9.8597,53.074,86.9085,5.6315
1485.986,146.3565,182.9917,39.5389,45.0142,8.1912,1097.6845,7.036,7.0031,9.8523,53.073,86.9049,5.6438
1487.3874,146.3317,182.978,39.5276,45.0195,8.2014,1097.6887,7.0528,7.0119,9.8717,53.0875,86.91,5.6239
1488.7888,146.3422,182.9755,39.5318,45.0054,8.195,1097.6962,7.038,7.0114,9.8642,53.0922,86.9094,5.6327
1490.1902,146.3509,182.993,39.536,44.9957,8.1986,1097.668,7.0318,7.0021,9.8725,53.0876,86.903,5.6161
1491.5916,146.3678,182.9809,39.5425,45.0088,8.1844,1097.671,7.0454,7.0123,9.8456,53.0715,86.9104,5.6473
1492.993,146.3479,182.9836,39.5486,44.9894,8.1874,1097.6826,7.0576,7.0069,9.836,53.1057,86.9213,5.6454
1494.3944,146.3563,183.0069,39.5356,45.0022,8.1764,1097.6622,7.0542,7.0107,9.8454,53.0715,86.9198,5.6141
1495.7958,146.3617,182.9816,39.5398,44.9866,8.1832,1097.6734,7.0541,6.9932,9.8616,53.0824,86.9197,5.6253
1497.1972,146.3519,183.0039,39.5402,45.0228,8.1937,1097.688,7.0509,7.005,9.8499,53.0767,86.9215,5.6136
1498.5986,146.347,182.9816,39.5444,44.9959,8.1946,1097.6738,7.06,7.0126,9.8657,53.086,86.9249,5.6265
1500.0,146.343,183.004,39.5411,44.9978,8.1787,1097.6781,7.0468,7.0189,9.8658,53.0856,86.9139,5.638
